   #   Energy       Run. Aver.   Diff / au.
    1 -423.50718285  -0.67490158  -0.67490158
    2 -381.28022004  -0.97870590  -0.30380432
    3 -369.64878010  -0.95009630   0.02860961
    4 -367.98651680  -0.85202577   0.09807053
    5 -370.92770655  -0.78022868   0.07179709
    6 -372.64967968  -0.73720022   0.04302846
    7 -379.48631356  -0.71213182   0.02506840
    8 -376.89183782  -0.69505870   0.01707311
    9 -376.97687706  -0.68268304   0.01237567
   10 -375.09868573  -0.67295294   0.00973010
   11 -380.06805598  -0.66595239   0.00700055
   12 -381.35010612  -0.66051631   0.00543608
   13 -382.04234511  -0.65612175   0.00439456
   14 -381.46089813  -0.65236320   0.00375855
   15 -387.24067786  -0.64976223   0.00260097
   16 -386.68006254  -0.64750290   0.00225934
   17 -389.41696869  -0.64578602   0.00171687
   18 -385.67637707  -0.64395888   0.00182714
   19 -388.87787953  -0.64258679   0.00137209
   20 -392.88480985  -0.64169393   0.00089286
   21 -394.00747504  -0.64099413   0.00069981
   22 -393.79765682  -0.64035151   0.00064261
   23 -392.90296619  -0.63970528   0.00064624
   24 -392.58745901  -0.63909179   0.00061349
   25 -391.97877325  -0.63848989   0.00060190
   26 -386.55007898  -0.63760201   0.00088789
   27 -386.76707876  -0.63678210   0.00081990
   28 -386.56205788  -0.63601152   0.00077058
   29 -386.94839307  -0.63531702   0.00069451
   30 -385.93364639  -0.63461745   0.00069957
   31 -386.61875176  -0.63399806   0.00061938
   32 -389.11846598  -0.63354438   0.00045368
   33 -390.19688732  -0.63317530   0.00036909
   34 -390.50541143  -0.63284487   0.00033043
   35 -390.83155912  -0.63254928   0.00029559
   36 -390.13345549  -0.63224018   0.00030910
   37 -389.41975925  -0.63191668   0.00032350
   38 -389.65462184  -0.63161968   0.00029700
   39 -388.66334530  -0.63129808   0.00032160
   40 -389.06816698  -0.63100808   0.00029000
   41 -392.61415671  -0.63087082   0.00013726
   42 -392.41084478  -0.63073602   0.00013480
   43 -391.78811127  -0.63058446   0.00015155
   44 -392.60123018  -0.63046887   0.00011560
   45 -393.27373246  -0.63038302   0.00008584
   46 -392.89464619  -0.63028843   0.00009460
   47 -392.72704602  -0.63019199   0.00009644
   48 -393.39528407  -0.63012171   0.00007028
   49 -392.50331730  -0.63002583   0.00009588
   50 -391.85317115  -0.62991255   0.00011328
   51 -392.41332306  -0.62982087   0.00009168
   52 -392.31540447  -0.62973014   0.00009074
   53 -391.55648350  -0.62962003   0.00011011
   54 -391.52933489  -0.62951283   0.00010719
   55 -392.52535217  -0.62943845   0.00007438
   56 -394.30186711  -0.62941786   0.00002059
   57 -393.29967566  -0.62937092   0.00004694
   58 -396.02508893  -0.62940003  -0.00002911
   59 -395.68259622  -0.62942019  -0.00002016
   60 -395.81550502  -0.62944305  -0.00002287
   61 -395.73551023  -0.62946313  -0.00002007
   62 -396.17366341  -0.62949377  -0.00003064
   63 -397.85968995  -0.62956625  -0.00007249
   64 -397.88770876  -0.62963783  -0.00007157
   65 -398.65593648  -0.62972602  -0.00008819
   66 -398.56935530  -0.62980969  -0.00008368
   67 -398.60613933  -0.62989168  -0.00008199
   68 -397.52233822  -0.62994584  -0.00005415
   69 -394.19642537  -0.62992120   0.00002463
   70 -394.22505695  -0.62989680   0.00002440
   71 -394.51521895  -0.62987960   0.00001720
   72 -393.42622000  -0.62983887   0.00004073
   73 -393.43020176  -0.62979903   0.00003985
   74 -393.32024262  -0.62975790   0.00004112
   75 -394.16330006  -0.62973577   0.00002213
   76 -394.44016713  -0.62972028   0.00001549
   77 -394.71690809  -0.62971100   0.00000928
   78 -394.53925484  -0.62969841   0.00001259
   79 -394.03170458  -0.62967586   0.00002255
   80 -394.13783067  -0.62965586   0.00002000
   81 -393.31367291  -0.62962017   0.00003569
   82 -396.58924578  -0.62964882  -0.00002865
   83 -396.54085746  -0.62967662  -0.00002781
   84 -396.32131334  -0.62969959  -0.00002297
   85 -396.32709656  -0.62972207  -0.00002248
   86 -396.44825732  -0.62974627  -0.00002420
   87 -397.09553887  -0.62978178  -0.00003552
   88 -397.13634456  -0.62981736  -0.00003558
   89 -397.15997155  -0.62985256  -0.00003520
   90 -397.83955775  -0.62989901  -0.00004645
   91 -397.13388125  -0.62993220  -0.00003319
   92 -396.80816711  -0.62995889  -0.00002668
   93 -397.20380767  -0.62999171  -0.00003282
   94 -397.53084268  -0.63002944  -0.00003773
   95 -396.97462788  -0.63005710  -0.00002766
   96 -399.12808975  -0.63011982  -0.00006272
   97 -398.75844150  -0.63017554  -0.00005572
   98 -397.73106180  -0.63021335  -0.00003781
   99 -397.32960651  -0.63024374  -0.00003040
  100 -397.33470509  -0.63027354  -0.00002980
