  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.300681     0.0000   0.9925
     2   -891.296066     2.8960   0.0075
     3   -891.289733     6.8699   0.0000
     4   -891.288113     7.8867   0.0000
     5   -891.285767     9.3592   0.0000
     6   -891.283329     ******   0.0000
     7   -891.279024     ******   0.0000
     8   -891.278622     ******   0.0000
     9   -891.277975     ******   0.0000
     10  -891.277831     ******   0.0000
     11  -891.271882     ******   0.0000
     12  -891.271018     ******   0.0000
     13  -891.269586     ******   0.0000
     14  -891.269223     ******   0.0000
     15  -891.268898     ******   0.0000
     16  -891.261539     ******   0.0000
     17  -891.261461     ******   0.0000
     18  -891.260168     ******   0.0000
     19  -891.259473     ******   0.0000
     20  -891.258852     ******   0.0000

Ensemble free energy [Eh]:     -891.3006884038
