  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.430621     0.0000   0.3720
     2   -305.430415     0.1294   0.2990
     3   -305.430196     0.2665   0.2372
     4   -305.428754     1.1716   0.0515
     5   -305.428503     1.3292   0.0395
     6   -305.424106     4.0880   0.0004
     7   -305.423580     4.4184   0.0002
     8   -305.422778     4.9218   0.0001
     9   -305.422686     4.9797   0.0001
     10  -305.422143     5.3200   0.0000
     11  -305.420289     6.4833   0.0000
     12  -305.419845     6.7623   0.0000
     13  -305.419816     6.7803   0.0000
     14  -305.419503     6.9769   0.0000
     15  -305.416216     9.0394   0.0000
     16  -305.415205     9.6741   0.0000
     17  -305.415114     9.7308   0.0000
     18  -305.415085     9.7490   0.0000
     19  -305.405713     ******   0.0000
     20  -305.402970     ******   0.0000

Ensemble free energy [Eh]:     -305.4315548300
