  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.208104     0.0000   0.5629
     2   -509.207482     0.3903   0.2913
     3   -509.206508     1.0016   0.1038
     4   -509.205301     1.7589   0.0289
     5   -509.204539     2.2371   0.0129
     6   -509.200269     4.9171   0.0001
     7   -509.197989     6.3477   0.0000
     8   -509.197418     6.7061   0.0000
     9   -509.195556     7.8741   0.0000
     10  -509.194482     8.5484   0.0000
     11  -509.194344     8.6349   0.0000
     12  -509.194156     8.7525   0.0000
     13  -509.193294     9.2937   0.0000
     14  -509.193169     9.3721   0.0000
     15  -509.191916     ******   0.0000
     16  -509.190044     ******   0.0000
     17  -509.188917     ******   0.0000
     18  -509.188649     ******   0.0000
     19  -509.186820     ******   0.0000
     20  -509.185966     ******   0.0000

Ensemble free energy [Eh]:     -509.2086470381
