  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.172610     0.0000   0.2395
     2   -178.172588     0.0140   0.2339
     3   -178.172367     0.1526   0.1851
     4   -178.172215     0.2482   0.1575
     5   -178.172088     0.3276   0.1378
     6   -178.170999     1.0110   0.0435
     7   -178.167750     3.0501   0.0014
     8   -178.167125     3.4418   0.0007
     9   -178.165992     4.1533   0.0002
     10  -178.165811     4.2668   0.0002
     11  -178.165316     4.5772   0.0001
     12  -178.164580     5.0390   0.0000
     13  -178.163723     5.5766   0.0000
     14  -178.163563     5.6772   0.0000
     15  -178.163076     5.9825   0.0000
     16  -178.162949     6.0627   0.0000
     17  -178.162516     6.3341   0.0000
     18  -178.160016     7.9027   0.0000
     19  -178.159728     8.0837   0.0000
     20  -178.159366     8.3111   0.0000

Ensemble free energy [Eh]:     -178.1739596847
