   #           Energy [Eh]      SASA
No   1     -178.1653159280     2204.6
No   2     -178.1723670208     2385.3
No   3     -178.1725879286     2268.5
No   4     -178.1597279446     2332.4
No   5     -178.1677495502     2472.1
No   6     -178.1645801210     2404.9
No   7     -178.1658106243     2290.2
No   8     -178.1709990371     2308.1
No   9     -178.1593656742     2398.9
No  10     -178.1600164431     2322.9
No  11     -178.1726102170     2308.4
No  12     -178.1625162260     2422.4
No  13     -178.1635630530     2253.1
No  14     -178.1630764760     2315.7
No  15     -178.1629487213     2240.1
No  16     -178.1720881347     2261.3
No  17     -178.1671253963     2291.1
No  18     -178.1659915230     2355.7
No  19     -178.1722146946     2391.1
No  20     -178.1637233590     2247.6
