   #   Energy       Run. Aver.   Diff / au.
    1 -424.23948550  -0.67606858  -0.67606858
    2 -380.36347331  -0.97914244  -0.30307386
    3 -368.41052108  -0.94948607   0.02965637
    4 -367.55389071  -0.85113405   0.09835202
    5 -370.61387082  -0.77935898   0.07177507
    6 -372.34133453  -0.73639724   0.04296174
    7 -379.04677858  -0.71135302   0.02504422
    8 -376.90823844  -0.69438355   0.01696947
    9 -378.89842089  -0.68243465   0.01194889
   10 -373.50882330  -0.67251871   0.00991594
   11 -377.04967013  -0.66510346   0.00741526
   12 -376.90317340  -0.65911301   0.00599044
   13 -376.27054052  -0.65407622   0.00503679
   14 -380.61881352  -0.65032205   0.00375417
   15 -388.86543560  -0.64803007   0.00229198
   16 -388.41021575  -0.64607063   0.00195944
   17 -386.13677358  -0.64414816   0.00192247
   18 -385.29478110  -0.64236680   0.00178135
   19 -385.73867625  -0.64081762   0.00154918
   20 -387.10069917  -0.63954349   0.00127413
   21 -387.16178107  -0.63840843   0.00113505
   22 -384.58815822  -0.63719646   0.00121197
   23 -386.43094427  -0.63621422   0.00098224
   24 -387.30211067  -0.63538125   0.00083297
   25 -388.87287581  -0.63472101   0.00066024
   26 -392.08202498  -0.63431490   0.00040611
   27 -391.23761133  -0.63389845   0.00041645
   28 -389.57369418  -0.63341667   0.00048178
   29 -391.52102351  -0.63307288   0.00034379
   30 -390.82919079  -0.63271985   0.00035303
   31 -392.97935356  -0.63249984   0.00022002
   32 -392.62831337  -0.63228025   0.00021959
   33 -392.84114770  -0.63208426   0.00019599
   34 -392.13542681  -0.63186741   0.00021685
   35 -391.93264056  -0.63165313   0.00021428
   36 -394.26697692  -0.63155415   0.00009897
   37 -393.95010533  -0.63145000   0.00010416
   38 -390.52566310  -0.63120758   0.00024242
   39 -391.04920973  -0.63099544   0.00021214
   40 -390.05599166  -0.63075509   0.00024035
   41 -389.15654231  -0.63049082   0.00026427
   42 -388.17255313  -0.63020123   0.00028959
   43 -388.32769341  -0.62993027   0.00027096
   44 -388.91430222  -0.62969329   0.00023698
   45 -390.27714448  -0.62951587   0.00017742
   46 -389.56272250  -0.62932270   0.00019317
   47 -389.57423317  -0.62913781   0.00018489
   48 -389.66737176  -0.62896389   0.00017392
   49 -392.86666629  -0.62890134   0.00006255
   50 -395.82003132  -0.62893765  -0.00003631
   51 -395.72072094  -0.62897137  -0.00003372
   52 -395.82260570  -0.62900686  -0.00003550
   53 -396.44528730  -0.62905977  -0.00005291
   54 -396.46699275  -0.62911169  -0.00005192
   55 -397.54299221  -0.62919288  -0.00008119
   56 -396.61175193  -0.62924518  -0.00005231
   57 -396.65093912  -0.62929625  -0.00005106
   58 -396.51251528  -0.62934172  -0.00004548
   59 -396.51723058  -0.62938569  -0.00004397
   60 -395.89989507  -0.62941177  -0.00002608
   61 -396.32285599  -0.62944776  -0.00003598
   62 -395.39871244  -0.62945898  -0.00001123
   63 -394.72600435  -0.62945245   0.00000654
   64 -394.75215497  -0.62944649   0.00000596
   65 -395.52398689  -0.62945964  -0.00001316
   66 -395.80814593  -0.62947955  -0.00001991
   67 -394.90252759  -0.62947742   0.00000213
   68 -394.84664789  -0.62947372   0.00000370
   69 -394.42086643  -0.62946028   0.00001345
   70 -393.19428502  -0.62941915   0.00004113
   71 -393.19132622  -0.62937873   0.00004042
   72 -393.53054422  -0.62934694   0.00003178
   73 -392.91459890  -0.62930270   0.00004424
   74 -392.98044739  -0.62926091   0.00004179
   75 -393.07429304  -0.62922226   0.00003865
   76 -392.24231831  -0.62916722   0.00005504
   77 -391.41754540  -0.62909632   0.00007089
   78 -392.20732234  -0.62904318   0.00005314
   79 -392.34038118  -0.62899429   0.00004889
   80 -395.14899573  -0.62900263  -0.00000833
   81 -395.51306303  -0.62901862  -0.00001600
   82 -395.27800407  -0.62902976  -0.00001113
   83 -394.16023236  -0.62901910   0.00001066
   84 -394.22026809  -0.62900958   0.00000952
   85 -394.22018175  -0.62900029   0.00000929
   86 -394.23720078  -0.62899154   0.00000875
   87 -393.63923420  -0.62897204   0.00001950
   88 -394.08610568  -0.62896096   0.00001108
   89 -393.34285319  -0.62893691   0.00002405
   90 -393.05548527  -0.62890816   0.00002875
   91 -392.88476184  -0.62887701   0.00003116
   92 -392.55492271  -0.62884079   0.00003622
   93 -392.77492312  -0.62880906   0.00003172
   94 -393.45700737  -0.62878962   0.00001944
   95 -394.95693840  -0.62879589  -0.00000626
   96 -396.37669444  -0.62882585  -0.00002997
   97 -396.60888703  -0.62885926  -0.00003341
   98 -396.57637023  -0.62889149  -0.00003223
   99 -396.25762529  -0.62891793  -0.00002644
  100 -396.56032204  -0.62894861  -0.00003068
