  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.684929     0.0000   0.5340
     2   -218.684385     0.3410   0.3003
     3   -218.683249     1.0540   0.0901
     4   -218.682524     1.5090   0.0418
     5   -218.680839     2.5661   0.0070
     6   -218.680628     2.6988   0.0056
     7   -218.680442     2.8158   0.0046
     8   -218.680158     2.9938   0.0034
     9   -218.680019     3.0807   0.0029
     10  -218.679989     3.1000   0.0029
     11  -218.679645     3.3154   0.0020
     12  -218.679193     3.5990   0.0012
     13  -218.679165     3.6170   0.0012
     14  -218.678958     3.7468   0.0010
     15  -218.678698     3.9101   0.0007
     16  -218.678188     4.2299   0.0004
     17  -218.677117     4.9018   0.0001
     18  -218.676841     5.0753   0.0001
     19  -218.676573     5.2436   0.0001
     20  -218.676284     5.4245   0.0001
     21  -218.676194     5.4813   0.0001
     22  -218.676137     5.5169   0.0000
     23  -218.676112     5.5326   0.0000
     24  -218.675596     5.8565   0.0000
     25  -218.675541     5.8908   0.0000
     26  -218.675321     6.0291   0.0000
     27  -218.675260     6.0672   0.0000
     28  -218.674948     6.2628   0.0000
     29  -218.674855     6.3213   0.0000
     30  -218.674791     6.3617   0.0000
     31  -218.674621     6.4681   0.0000
     32  -218.674418     6.5956   0.0000
     33  -218.674064     6.8180   0.0000
     34  -218.673747     7.0169   0.0000
     35  -218.673542     7.1453   0.0000
     36  -218.673374     7.2505   0.0000
     37  -218.673327     7.2803   0.0000
     38  -218.673088     7.4304   0.0000
     39  -218.673052     7.4527   0.0000
     40  -218.673005     7.4824   0.0000
     41  -218.672502     7.7978   0.0000
     42  -218.672290     7.9308   0.0000
     43  -218.672273     7.9419   0.0000
     44  -218.672209     7.9818   0.0000
     45  -218.672070     8.0693   0.0000
     46  -218.672045     8.0845   0.0000
     47  -218.672021     8.1000   0.0000
     48  -218.672020     8.1002   0.0000
     49  -218.671945     8.1472   0.0000
     50  -218.671834     8.2172   0.0000
     51  -218.671703     8.2994   0.0000
     52  -218.671700     8.3011   0.0000
     53  -218.671338     8.5284   0.0000
     54  -218.671328     8.5346   0.0000
     55  -218.671191     8.6205   0.0000
     56  -218.670961     8.7649   0.0000
     57  -218.670649     8.9608   0.0000
     58  -218.670556     9.0191   0.0000
     59  -218.670021     9.3548   0.0000
     60  -218.669944     9.4031   0.0000
     61  -218.669039     9.9711   0.0000
     62  -218.669000     9.9957   0.0000
     63  -218.668984     ******   0.0000
     64  -218.667738     ******   0.0000
     65  -218.667353     ******   0.0000
     66  -218.667346     ******   0.0000
     67  -218.667345     ******   0.0000
     68  -218.666786     ******   0.0000
     69  -218.666772     ******   0.0000
     70  -218.666635     ******   0.0000
     71  -218.666595     ******   0.0000
     72  -218.666213     ******   0.0000
     73  -218.665998     ******   0.0000
     74  -218.665142     ******   0.0000
     75  -218.664759     ******   0.0000
     76  -218.664587     ******   0.0000
     77  -218.664505     ******   0.0000
     78  -218.664285     ******   0.0000
     79  -218.664145     ******   0.0000
     80  -218.664071     ******   0.0000
     81  -218.663819     ******   0.0000
     82  -218.663802     ******   0.0000
     83  -218.663150     ******   0.0000
     84  -218.663107     ******   0.0000
     85  -218.662649     ******   0.0000
     86  -218.662488     ******   0.0000
     87  -218.662462     ******   0.0000
     88  -218.662189     ******   0.0000
     89  -218.662132     ******   0.0000
     90  -218.662036     ******   0.0000
     91  -218.661798     ******   0.0000
     92  -218.661356     ******   0.0000
     93  -218.661082     ******   0.0000
     94  -218.660951     ******   0.0000
     95  -218.660919     ******   0.0000
     96  -218.660704     ******   0.0000
     97  -218.660693     ******   0.0000
     98  -218.660667     ******   0.0000
     99  -218.660519     ******   0.0000
     100  -218.660403     ******   0.0000
     101  -218.660234     ******   0.0000
     102  -218.658757     ******   0.0000
     103  -218.658447     ******   0.0000
     104  -218.657525     ******   0.0000
     105  -218.655068     ******   0.0000
     106  -218.654699     ******   0.0000
     107  -218.653842     ******   0.0000
     108  -218.650106     ******   0.0000
