  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.689315     0.0000   0.8321
     2   -218.687007     1.4483   0.0722
     3   -218.686150     1.9862   0.0291
     4   -218.686028     2.0631   0.0256
     5   -218.685855     2.1713   0.0213
     6   -218.684430     3.0655   0.0047
     7   -218.684392     3.0895   0.0045
     8   -218.684324     3.1319   0.0042
     9   -218.683814     3.4523   0.0025
     10  -218.683205     3.8341   0.0013
     11  -218.683074     3.9162   0.0011
     12  -218.682236     4.4422   0.0005
     13  -218.681637     4.8180   0.0002
     14  -218.681166     5.1135   0.0001
     15  -218.681120     5.1424   0.0001
     16  -218.681076     5.1700   0.0001
     17  -218.680648     5.4389   0.0001
     18  -218.680318     5.6460   0.0001
     19  -218.680309     5.6517   0.0001
     20  -218.680180     5.7327   0.0001

Ensemble free energy [Eh]:     -218.6894888558
