  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      581.57    325.04     38.37     45.19    459.74
  2      580.70    337.49     38.67     45.19    455.07
  3      581.10    335.69     38.58     45.19    456.04
  4      581.34    321.81     38.42     45.19    460.47
  5      580.74    332.93     38.40     45.19    456.56
  6      580.79    326.78     38.35     45.19    458.45
  7      581.07    328.24     38.60     45.19    458.23
  8      581.08    335.05     38.61     45.19    456.20
  9      581.13    334.67     38.67     45.19    456.35
  10      581.15    332.04     38.40     45.19    457.23
  11      581.41    326.73     38.50     45.19    459.04
  12      581.55    323.03     38.36     45.19    460.33
  13      581.00    333.67     38.40     45.19    456.60
  14      581.14    325.45     38.35     45.19    459.20
  15      580.45    340.43     38.51     45.19    454.00
  16      581.13    329.15     38.35     45.19    458.09
  17      581.09    340.32     38.70     45.19    454.61
  18      581.28    336.88     38.27     45.19    455.96
  19      581.16    330.48     38.38     45.19    457.71
  20      580.85    338.18     38.61     45.19    455.04
