   #   Energy       Run. Aver.   Diff / au.
    1 -574.55709080  -0.91561491  -0.91561491
    2 -546.44024591  -1.35101884  -0.43540393
    3 -543.02792929  -1.33427054   0.01674830
    4 -543.87755535  -1.21319682   0.12107372
    5 -546.02504804  -1.12037195   0.09282487
    6 -546.86930155  -1.06342108   0.05695087
    7 -546.09328445  -1.02769008   0.03573100
    8 -544.86778371  -1.00330020   0.02438989
    9 -543.18509335  -0.98529246   0.01800774
   10 -542.51857390  -0.97141827   0.01387419
   11 -539.58940311  -0.96001808   0.01140019
   12 -540.71916774  -0.95087412   0.00914396
   13 -540.09688487  -0.94323420   0.00763992
   14 -540.76218404  -0.93686885   0.00636534
   15 -540.89806650  -0.93145163   0.00541722
   16 -540.23245038  -0.92670452   0.00474711
   17 -539.76816148  -0.92251179   0.00419273
   18 -540.34568305  -0.91886685   0.00364494
   19 -539.15459734  -0.91553451   0.00333233
   20 -542.79768687  -0.91284133   0.00269319
   21 -542.58384223  -0.91041884   0.00242249
   22 -541.34757449  -0.90813933   0.00227951
   23 -540.41188671  -0.90599943   0.00213990
   24 -540.98957089  -0.90408203   0.00191740
   25 -541.11149396  -0.90233469   0.00174734
   26 -539.29672046  -0.90061707   0.00171762
   27 -540.55529500  -0.89910207   0.00151500
   28 -541.34010738  -0.89774718   0.00135489
   29 -541.03418238  -0.89647445   0.00127273
   30 -541.48276666  -0.89531313   0.00116132
   31 -541.90826648  -0.89425220   0.00106093
   32 -542.69743733  -0.89330002   0.00095218
   33 -543.18861322  -0.89243256   0.00086746
   34 -543.13106987  -0.89161592   0.00081664
   35 -543.52281693  -0.89086524   0.00075068
   36 -544.56858151  -0.89020439   0.00066085
   37 -545.18326703  -0.88960816   0.00059623
   38 -545.30851892  -0.88905026   0.00055790
   39 -543.69299035  -0.88845595   0.00059432
   40 -543.97324517  -0.88790160   0.00055435
   41 -544.53357967  -0.88739705   0.00050455
   42 -544.86497792  -0.88693029   0.00046676
   43 -544.61987503  -0.88647703   0.00045326
   44 -544.16619331  -0.88602825   0.00044878
   45 -542.96476469  -0.88555696   0.00047128
   46 -542.71485255  -0.88509703   0.00045994
   47 -542.85575001  -0.88466168   0.00043535
   48 -542.39133244  -0.88422956   0.00043211
   49 -542.22863073  -0.88380986   0.00041970
   50 -543.26300449  -0.88344016   0.00036970
   51 -543.57290441  -0.88309562   0.00034454
   52 -543.45105307  -0.88276109   0.00033454
   53 -543.43252984  -0.88243881   0.00032228
   54 -544.00925219  -0.88214571   0.00029310
   55 -543.46905156  -0.88184815   0.00029756
   56 -542.20118448  -0.88152506   0.00032309
   57 -540.94203375  -0.88117765   0.00034741
   58 -540.28827869  -0.88082384   0.00035381
   59 -540.51197322  -0.88048796   0.00033588
   60 -541.04194472  -0.88017764   0.00031031
   61 -541.02985726  -0.87987761   0.00030003
   62 -540.66260309  -0.87957798   0.00029963
   63 -540.36101999  -0.87928024   0.00029774
   64 -540.22203432  -0.87898837   0.00029187
   65 -539.54524113  -0.87868899   0.00029939
   66 -539.81058336  -0.87840496   0.00028402
   67 -539.98134018  -0.87813371   0.00027125
   68 -539.94571426  -0.87786979   0.00026392
   69 -540.76510577  -0.87763254   0.00023724
   70 -540.16102706  -0.87738871   0.00024384
