   #           Energy [Eh]      SASA
No   1     -229.0382600931     3087.4
No   2     -229.0457146047     3266.9
No   3     -229.0345700843     3311.7
No   4     -229.0410452381     3212.5
No   5     -229.0349595481     3126.5
No   6     -229.0348430000     2914.0
No   7     -229.0417493268     3170.5
No   8     -229.0466294525     3277.4
No   9     -229.0299981641     3294.3
No  10     -229.0422157817     3073.2
No  11     -229.0358272465     3247.9
No  12     -229.0446481308     3153.9
No  13     -229.0389909654     2972.7
No  14     -229.0326645136     3120.5
No  15     -229.0367921813     3144.5
No  16     -229.0283634919     3246.7
No  17     -229.0417967099     3146.7
No  18     -229.0376134913     3188.3
No  19     -229.0354194542     3126.4
No  20     -229.0347239723     3123.1
