  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.586453     0.0000   0.6620
     2   -203.585622     0.5210   0.2748
     3   -203.584055     1.5043   0.0523
     4   -203.581943     2.8297   0.0056
     5   -203.581464     3.1304   0.0034
     6   -203.580605     3.6694   0.0014
     7   -203.578903     4.7376   0.0002
     8   -203.578595     4.9308   0.0002
     9   -203.578291     5.1216   0.0001
     10  -203.577894     5.3704   0.0001
     11  -203.577782     5.4408   0.0001
     12  -203.576871     6.0126   0.0000
     13  -203.576403     6.3060   0.0000
     14  -203.576042     6.5325   0.0000
     15  -203.574644     7.4103   0.0000
     16  -203.573531     8.1082   0.0000
     17  -203.573353     8.2204   0.0000
     18  -203.573025     8.4257   0.0000
     19  -203.570320     ******   0.0000
     20  -203.569079     ******   0.0000

Ensemble free energy [Eh]:     -203.5868421566
