  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.054742     0.0000   0.7800
     2   -524.052767     1.2395   0.0963
     3   -524.052466     1.4280   0.0700
     4   -524.051626     1.9555   0.0288
     5   -524.051489     2.0409   0.0249
     6   -524.045150     6.0186   0.0000
     7   -524.044427     6.4725   0.0000
     8   -524.042338     7.7832   0.0000
     9   -524.041829     8.1029   0.0000
     10  -524.041686     8.1923   0.0000
     11  -524.040212     9.1175   0.0000
     12  -524.039911     9.3062   0.0000
     13  -524.038579     ******   0.0000
     14  -524.037994     ******   0.0000
     15  -524.037492     ******   0.0000
     16  -524.037062     ******   0.0000
     17  -524.035760     ******   0.0000
     18  -524.034814     ******   0.0000
     19  -524.034812     ******   0.0000
     20  -524.034783     ******   0.0000

Ensemble free energy [Eh]:     -524.0549763919
