   #   Energy       Run. Aver.   Diff / au.
    1 -421.15615806  -0.67115499  -0.67115499
    2 -377.01165354  -0.97155811  -0.30040312
    3 -364.45049198  -0.94143604   0.03012207
    4 -370.53243050  -0.84616675   0.09526929
    5 -374.21838518  -0.77715052   0.06901623
    6 -375.63865102  -0.73589243   0.04125809
    7 -381.65507241  -0.71175750   0.02413493
    8 -383.23223585  -0.69611087   0.01564663
    9 -383.93920780  -0.68500959   0.01110128
   10 -386.36589913  -0.67696982   0.00803977
   11 -383.05484256  -0.67019047   0.00677936
   12 -382.79208152  -0.66461115   0.00557932
   13 -384.79139121  -0.66022758   0.00438357
   14 -385.15225223  -0.65659672   0.00363086
   15 -383.72346906  -0.65334836   0.00324836
   16 -381.71966808  -0.65033037   0.00301799
   17 -382.29296158  -0.64773474   0.00259564
   18 -385.50084922  -0.64573497   0.00199976
   19 -381.71996599  -0.64365996   0.00207502
   20 -381.74864735  -0.64179097   0.00186899
   21 -381.61097482  -0.64009934   0.00169163
   22 -382.86251060  -0.63866021   0.00143913
   23 -383.51743723  -0.63740258   0.00125763
   24 -387.92467080  -0.63654996   0.00085262
   25 -388.55573502  -0.63582197   0.00072799
   26 -389.17324759  -0.63519262   0.00062935
   27 -390.71785507  -0.63470472   0.00048791
   28 -392.71556867  -0.63437041   0.00033431
   29 -392.30588394  -0.63404194   0.00032847
   30 -391.94836619  -0.63371658   0.00032537
   31 -391.71213992  -0.63340016   0.00031642
   32 -391.92582747  -0.63311444   0.00028572
   33 -391.33486069  -0.63281842   0.00029601
   34 -392.96144807  -0.63261576   0.00020266
   35 -392.90675920  -0.63242485   0.00019091
   36 -391.81023713  -0.63219634   0.00022851
   37 -389.80626746  -0.63189285   0.00030349
   38 -389.87578837  -0.63160628   0.00028657
   39 -391.52528450  -0.63140224   0.00020404
   40 -393.73711461  -0.63129858   0.00010366
