   #   Energy       Run. Aver.   Diff / au.
    1 -440.75285331  -0.70238431  -0.70238431
    2 -397.73745724  -1.01930176  -0.31691746
    3 -390.85623514  -0.99279666   0.02650510
    4 -386.36953858  -0.89190096   0.10089569
    5 -386.27627716  -0.81645571   0.07544526
    6 -387.47915801  -0.77072009   0.04573561
    7 -389.49238423  -0.74275436   0.02796574
    8 -386.74183261  -0.72345338   0.01930098
    9 -384.45516791  -0.70899937   0.01445401
   10 -389.11973591  -0.69866420   0.01033517
   11 -387.80803209  -0.69039256   0.00827164
   12 -385.28944185  -0.68333702   0.00705554
   13 -385.77565825  -0.67752010   0.00581692
   14 -387.27994815  -0.67279387   0.00472623
   15 -389.92247988  -0.66905126   0.00374261
   16 -389.06114465  -0.66575217   0.00329910
   17 -381.64272012  -0.66217188   0.00358029
   18 -381.97310492  -0.65900302   0.00316885
   19 -388.00476528  -0.65669529   0.00230774
   20 -391.04465516  -0.65490360   0.00179169
   21 -391.73326334  -0.65335938   0.00154422
   22 -393.52877938  -0.65209685   0.00126253
   23 -394.79160014  -0.65104385   0.00105300
   24 -395.16480825  -0.65011211   0.00093174
   25 -394.10563785  -0.64919225   0.00091986
   26 -393.73924640  -0.64832114   0.00087111
   27 -394.78992039  -0.64757838   0.00074276
   28 -392.86196255  -0.64678353   0.00079485
   29 -392.10319787  -0.64600001   0.00078353
   30 -396.30099593  -0.64549208   0.00050793
   31 -395.00437113  -0.64495916   0.00053292
   32 -395.62580419  -0.64448971   0.00046945
   33 -397.57049497  -0.64414455   0.00034516
   34 -395.99917391  -0.64374970   0.00039485
   35 -395.87199101  -0.64337020   0.00037950
   36 -396.37324596  -0.64303440   0.00033580
   37 -396.84681100  -0.64273833   0.00029607
   38 -398.21456151  -0.64251625   0.00022208
   39 -398.35403797  -0.64231315   0.00020310
   40 -398.28473995  -0.64211792   0.00019523
   41 -397.76931136  -0.64191237   0.00020555
   42 -397.28291822  -0.64169791   0.00021446
   43 -396.30646954  -0.64145703   0.00024088
   44 -395.05686048  -0.64118124   0.00027579
   45 -395.09437302  -0.64091826   0.00026298
   46 -394.83671525  -0.64065806   0.00026019
   47 -394.47951919  -0.64039689   0.00026117
   48 -393.41955034  -0.64011139   0.00028550
   49 -397.49368458  -0.63996954   0.00014185
   50 -397.02309947  -0.63982124   0.00014830
   51 -396.75978353  -0.63967041   0.00015084
   52 -397.14829668  -0.63953723   0.00013318
   53 -396.37141745  -0.63938605   0.00015118
   54 -395.74168391  -0.63922156   0.00016450
   55 -396.06955015  -0.63907230   0.00014926
   56 -395.00910678  -0.63889847   0.00017383
   57 -394.68796688  -0.63872133   0.00017714
   58 -393.68999770  -0.63852282   0.00019851
   59 -392.83619300  -0.63830761   0.00021520
   60 -393.72511140  -0.63812291   0.00018470
   61 -393.64493154  -0.63794267   0.00018024
   62 -393.15409778  -0.63775571   0.00018697
   63 -394.71168230  -0.63761397   0.00014174
   64 -394.14564015  -0.63746327   0.00015070
   65 -393.90896724  -0.63731126   0.00015200
   66 -393.85987502  -0.63716266   0.00014860
   67 -392.87384243  -0.63699510   0.00016757
   68 -392.24767997  -0.63681750   0.00017759
   69 -392.59362731  -0.63665290   0.00016460
   70 -391.74098863  -0.63647378   0.00017912
   71 -392.02805233  -0.63630594   0.00016784
   72 -393.37062245  -0.63617264   0.00013330
   73 -392.86621180  -0.63603245   0.00014019
   74 -393.14642911  -0.63590199   0.00013046
   75 -394.36106542  -0.63580095   0.00010104
   76 -394.53188017  -0.63570653   0.00009441
   77 -394.25562350  -0.63560894   0.00009759
   78 -395.16373163  -0.63553236   0.00007658
   79 -395.94062892  -0.63547366   0.00005870
   80 -395.12162357  -0.63540034   0.00007333
