   #   Energy       Run. Aver.   Diff / au.
    1 -422.51963917  -0.67332783  -0.67332783
    2 -379.40487134  -0.97563787  -0.30231004
    3 -366.61160511  -0.94593950   0.02969837
    4 -371.05989864  -0.84986042   0.09607909
    5 -374.65177439  -0.78008162   0.06977879
    6 -376.01066382  -0.73830673   0.04177489
    7 -379.77879893  -0.71332593   0.02498081
    8 -382.25544716  -0.69718293   0.01614300
    9 -385.51243076  -0.68618595   0.01099698
   10 -382.55917772  -0.67743234   0.00875361
   11 -383.39092067  -0.67059473   0.00683761
   12 -380.66432312  -0.66469429   0.00590043
   13 -381.93066459  -0.65992895   0.00476535
   14 -382.80158987  -0.65602457   0.00390437
   15 -382.99585069  -0.65271882   0.00330575
   16 -383.68997880  -0.64993284   0.00278598
   17 -384.95025621  -0.64762333   0.00230951
   18 -390.24096976  -0.64606531   0.00155802
   19 -384.06105806  -0.64419252   0.00187280
   20 -385.51423292  -0.64260705   0.00158547
   21 -386.66181053  -0.64127335   0.00133370
   22 -388.97244253  -0.64023971   0.00103364
   23 -393.30466037  -0.63960916   0.00063055
   24 -392.85313546  -0.63901798   0.00059119
   25 -395.12946401  -0.63862076   0.00039721
