   #   Energy       Run. Aver.   Diff / au.
    1 -425.48932168  -0.67806032  -0.67806032
    2 -382.69132436  -0.98298901  -0.30492869
    3 -370.06627146  -0.95354826   0.02944075
    4 -367.89948138  -0.85437228   0.09917598
    5 -370.89436977  -0.78187418   0.07249811
    6 -372.06579228  -0.73829955   0.04357463
    7 *************  -5.71528741  -4.97698786
    8 -380.41492612  -5.69877868   0.01650873
    9 -385.41552661  -5.13199104   0.56678764
   10 -382.17108527  -4.62301600   0.50897503
   11 -384.42272887  -4.21216378   0.41085223
   12 -383.44855614  -3.87783445   0.33432932
   13 -379.40697573  -3.60033135   0.27750310
   14 -383.12774362  -3.36695409   0.23337726
   15 -379.88690963  -3.16729122   0.19966287
   16 -379.04993996  -2.99460999   0.17268123
   17 -382.21258232  -2.84412783   0.15048216
   18 -383.83227662  -2.71174259   0.13238524
   19 -383.91568567  -2.59425210   0.11749049
   20 -381.68399399  -2.48907757   0.10517452
   21 -385.71345170  -2.39481192   0.09426565
   22 -383.97667980  -2.30948593   0.08532599
   23 -386.09412890  -2.23211498   0.07737095
   24 -388.31077583  -2.16167026   0.07044472
   25 -387.59524016  -2.09709255   0.06457771
   26 -387.88264610  -2.03772562   0.05936692
   27 -390.15391423  -1.98308330   0.05464232
   28 -390.19705570  -1.93251519   0.05056811
   29 -390.17379405  -1.88557375   0.04694144
   30 -390.69297528  -1.84191020   0.04366355
   31 -389.75211575  -1.80112103   0.04078917
   32 -389.90429124  -1.76297859   0.03814244
   33 -389.25478941  -1.72719664   0.03578194
   34 -388.84365103  -1.69356968   0.03362697
   35 -389.81150211  -1.66196989   0.03159979
   36 -389.52079528  -1.63216909   0.02980080
   37 -389.35745600  -1.60402073   0.02814836
   38 -390.35660903  -1.57743925   0.02658148
   39 -390.72349546  -1.55227609   0.02516316
   40 -390.40372385  -1.52839380   0.02388228
   41 -391.35919436  -1.50574488   0.02264892
   42 -391.62560952  -1.48421396   0.02153092
   43 -392.23237509  -1.46373297   0.02048100
   44 -395.80284924  -1.44433610   0.01939686
   45 -395.05444922  -1.42579891   0.01853719
   46 -396.78740794  -1.40814640   0.01765250
   47 -397.81661638  -1.39129879   0.01684761
   48 -397.91161054  -1.37517308   0.01612571
   49 -397.71435236  -1.35971388   0.01545920
   50 -397.23652964  -1.34487116   0.01484273
   51 -397.18207984  -1.33062088   0.01425027
   52 -396.30009865  -1.31690306   0.01371782
   53 -396.50761536  -1.30371917   0.01318388
   54 -395.65376107  -1.29100827   0.01271090
   55 -394.82587885  -1.27874420   0.01226408
   56 -395.59979893  -1.26694813   0.01179607
   57 -396.95920815  -1.25561217   0.01133596
   58 -396.29965020  -1.24465692   0.01095525
   59 -395.53004981  -1.23405870   0.01059822
   60 -394.98037164  -1.22380510   0.01025359
   61 -395.08069067  -1.21389596   0.00990914
   62 -394.11354178  -1.20428717   0.00960879
   63 -394.34191214  -1.19499396   0.00929321
   64 -394.58182222  -1.18600207   0.00899189
   65 -393.98015765  -1.17727673   0.00872533
   66 -395.96078389  -1.16886767   0.00840907
   67 -395.27520451  -1.16069803   0.00816964
   68 -395.47453403  -1.15277687   0.00792116
   69 -395.33523849  -1.14508569   0.00769118
   70 -395.43291634  -1.13761977   0.00746592
