  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.084450     0.0000   0.8629
     2   -142.081607     1.7839   0.0425
     3   -142.080916     2.2179   0.0204
     4   -142.080851     2.2585   0.0191
     5   -142.080493     2.4832   0.0131
     6   -142.080265     2.6262   0.0103
     7   -142.080078     2.7434   0.0084
     8   -142.079927     2.8382   0.0072
     9   -142.079659     3.0066   0.0054
     10  -142.078930     3.4640   0.0025
     11  -142.078681     3.6203   0.0019
     12  -142.078362     3.8204   0.0014
     13  -142.078320     3.8465   0.0013
     14  -142.078059     4.0108   0.0010
     15  -142.078010     4.0413   0.0009
     16  -142.077781     4.1848   0.0007
     17  -142.077036     4.6524   0.0003
     18  -142.077027     4.6580   0.0003
     19  -142.076574     4.9425   0.0002
     20  -142.076543     4.9618   0.0002

Ensemble free energy [Eh]:     -142.0845895351
