   #   Energy       Run. Aver.   Diff / au.
    1 -574.55762677  -0.91561576  -0.91561576
    2 -546.45315245  -1.35102998  -0.43541422
    3 -543.12250658  -1.33433163   0.01669835
    4 -543.02112855  -1.21291393   0.12141771
    5 -541.72981490  -1.11870786   0.09420606
    6 -544.42226782  -1.06115421   0.05755365
    7 -545.19711206  -1.02545692   0.03569729
    8 -544.36539081  -1.00125031   0.02420660
    9 -541.01553484  -0.98310655   0.01814376
   10 -539.07594572  -0.96888873   0.01421782
   11 -543.46431219  -0.95824863   0.01064010
   12 -541.82333377  -0.94946210   0.00878653
   13 -540.02968369  -0.94195005   0.00751205
   14 -540.50350054  -0.93565612   0.00629393
   15 -542.02842647  -0.93044459   0.00521152
   16 -542.10416120  -0.92595970   0.00448489
   17 -541.54711659  -0.92199297   0.00396673
   18 -543.75752701  -0.91869147   0.00330150
   19 -542.93969287  -0.91570391   0.00298756
   20 -541.19470911  -0.91289177   0.00281214
   21 -541.76380097  -0.91039899   0.00249278
   22 -541.01043845  -0.90809277   0.00230622
   23 -541.16181960  -0.90600569   0.00208708
   24 -541.41325862  -0.90411836   0.00188733
   25 -542.09169165  -0.90243325   0.00168511
