   #   Energy       Run. Aver.   Diff / au.
    1 -441.07888095  -0.70290386  -0.70290386
    2 -397.88301692  -1.01993730  -0.31703344
    3 -390.88971764  -0.99327680   0.02666050
    4 -386.20253810  -0.89215569   0.10112111
    5 -384.25041583  -0.81596872   0.07618697
    6 -387.59317034  -0.77022093   0.04574779
    7 -391.56074055  -0.74279564   0.02742529
    8 -389.62062599  -0.72413052   0.01866513
    9 -385.76396160  -0.70990366   0.01422686
   10 -380.78281438  -0.69817221   0.01173145
   11 -386.84786155  -0.68967926   0.00849295
   12 -386.16187520  -0.68278058   0.00689868
   13 -386.88776781  -0.67715485   0.00562572
   14 -389.74520268  -0.67274899   0.00440587
   15 -386.44963552  -0.66866177   0.00408722
   16 -383.87173313  -0.66484862   0.00381316
   17 -384.07666451  -0.66151940   0.00332922
   18 -385.30125259  -0.65869539   0.00282400
   19 -385.31806584  -0.65619666   0.00249874
   20 -383.73052341  -0.65383756   0.00235910
   21 -382.10492776  -0.65158643   0.00225113
   22 -380.38957037  -0.64942060   0.00216583
   23 -379.37943345  -0.64737682   0.00204378
   24 -380.45874655  -0.64558011   0.00179671
   25 -381.09434084  -0.64397753   0.00160258
   26 -380.67165658  -0.64247979   0.00149774
   27 -381.03397991  -0.64111826   0.00136153
   28 -378.61580795  -0.63972122   0.00139704
   29 -378.46836640  -0.63841120   0.00131002
   30 -379.37115373  -0.63723937   0.00117183
   31 -380.78090195  -0.63622007   0.00101930
   32 -379.78958552  -0.63521988   0.00100019
   33 -383.01407415  -0.63443659   0.00078328
   34 -383.24909164  -0.63371678   0.00071981
   35 -384.47599044  -0.63309578   0.00062100
   36 -384.23966389  -0.63250156   0.00059422
   37 -386.37913601  -0.63203233   0.00046923
   38 -392.13003712  -0.63183226   0.00020007
   39 -394.11634075  -0.63173051   0.00010174
   40 -395.30725257  -0.63168376   0.00004675
   41 -395.53262871  -0.63164939   0.00003437
   42 -393.80263224  -0.63155131   0.00009808
   43 -393.35745260  -0.63143981   0.00011150
   44 -394.93835581  -0.63139033   0.00004948
   45 -394.58184675  -0.63133180   0.00005853
   46 -396.35234186  -0.63133696  -0.00000516
   47 -396.52378788  -0.63134907  -0.00001211
   48 -396.40284630  -0.63135680  -0.00000773
   49 -396.63899684  -0.63137181  -0.00001501
   50 -396.59508856  -0.63138496  -0.00001315
   51 -396.67796130  -0.63140015  -0.00001519
   52 -396.69875271  -0.63141543  -0.00001528
   53 -396.52591519  -0.63142494  -0.00000951
   54 -396.57494800  -0.63143544  -0.00001050
   55 -396.35901155  -0.63143932  -0.00000388
   56 -396.20500819  -0.63143856   0.00000076
   57 -396.97437360  -0.63145925  -0.00002069
   58 -397.35380169  -0.63149003  -0.00003078
   59 -397.13027638  -0.63151389  -0.00002387
   60 -398.03275382  -0.63156082  -0.00004692
   61 -400.85112186  -0.63168021  -0.00011939
   62 -399.44660324  -0.63176082  -0.00008061
   63 -399.18793468  -0.63183171  -0.00007089
   64 -398.69879051  -0.63188806  -0.00005634
   65 -399.17177380  -0.63195404  -0.00006598
   66 -399.55219520  -0.63202736  -0.00007332
   67 -400.10659309  -0.63211178  -0.00008442
   68 -399.32313175  -0.63217552  -0.00006374
   69 -398.99013805  -0.63222943  -0.00005390
   70 -399.69017635  -0.63229759  -0.00006816
   71 -399.48976483  -0.63235953  -0.00006194
   72 -397.77530518  -0.63238172  -0.00002219
   73 -397.83170389  -0.63240399  -0.00002227
   74 -397.89096817  -0.63242693  -0.00002294
   75 -397.60396844  -0.63244317  -0.00001624
   76 -398.06005573  -0.63246846  -0.00002529
   77 -398.08412792  -0.63249371  -0.00002525
   78 -397.58689477  -0.63250816  -0.00001444
   79 -395.21012233  -0.63247415   0.00003400
   80 -395.49437100  -0.63244605   0.00002810
