  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.925956     0.0000   0.9989
     2   -763.918911     4.4210   0.0006
     3   -763.918683     4.5643   0.0005
     4   -763.915906     6.3066   0.0000
     5   -763.913486     7.8250   0.0000
     6   -763.913286     7.9505   0.0000
     7   -763.908810     ******   0.0000
     8   -763.908427     ******   0.0000
     9   -763.908295     ******   0.0000
     10  -763.908015     ******   0.0000
     11  -763.907976     ******   0.0000
     12  -763.907716     ******   0.0000
     13  -763.904775     ******   0.0000
     14  -763.904123     ******   0.0000
     15  -763.903906     ******   0.0000
     16  -763.899624     ******   0.0000
     17  -763.897754     ******   0.0000
     18  -763.895783     ******   0.0000
     19  -763.894864     ******   0.0000
     20  -763.889124     ******   0.0000

Ensemble free energy [Eh]:     -763.9259571783
