   #           Energy [Eh]      SASA
No   1     -763.9134862476     6623.0
No   2     -763.9259561845     6582.8
No   3     -763.9186825435     6470.5
No   4     -763.9159059000     6587.0
No   5     -763.9132862125     6598.3
No   6     -763.9041229294     6602.2
No   7     -763.9084269220     6358.8
No   8     -763.9088102531     6509.0
No   9     -763.9079756132     6444.5
No  10     -763.9080148692     6601.2
No  11     -763.9189109166     6516.9
No  12     -763.8948644982     6561.5
No  13     -763.9047753204     7054.0
No  14     -763.8996243175     6376.6
No  15     -763.9077162332     6406.4
No  16     -763.8957832664     6685.3
No  17     -763.8977539753     6577.3
No  18     -763.8891243049     6632.2
No  19     -763.9082954244     6329.6
No  20     -763.9039060770     6368.4
