   #   Energy       Run. Aver.   Diff / au.
    1   -5.92906682  -0.00944857  -0.00944857
    2   -7.22418646  -0.01520480  -0.00575624
    3  -11.19341024  -0.01800123  -0.00279642
    4  -17.75902873  -0.02127523  -0.00327400
    5  -22.13493408  -0.02472983  -0.00345461
    6  -22.89209354  -0.02726411  -0.00253427
    7  -21.67781371  -0.02866639  -0.00140228
    8  -19.25490942  -0.02909395  -0.00042757
    9  -23.84713455  -0.03013134  -0.00103738
   10  -23.62203420  -0.03098635  -0.00085501
   11  -24.26353589  -0.03176227  -0.00077591
   12  -28.09488543  -0.03291107  -0.00114881
   13  -30.61921966  -0.03422127  -0.00131020
   14  -32.51429711  -0.03557154  -0.00135027
   15  -35.08329757  -0.03701737  -0.00144583
   16  -35.58592801  -0.03833851  -0.00132114
   17  -37.07498501  -0.03963648  -0.00129796
   18  -40.68252509  -0.04110832  -0.00147184
   19  -39.48407127  -0.04233387  -0.00122555
   20  -37.18570693  -0.04324141  -0.00090754
   21  -37.02355760  -0.04403507  -0.00079366
   22  -37.54830340  -0.04478942  -0.00075435
   23  -37.45832670  -0.04547023  -0.00068081
   24  -38.37825845  -0.04615232  -0.00068209
   25  -37.51510598  -0.04672488  -0.00057256
   26  -38.36373467  -0.04730119  -0.00057631
   27  -37.14045170  -0.04776275  -0.00046156
   28  -40.58409751  -0.04838324  -0.00062049
   29  -40.73158955  -0.04897452  -0.00059128
   30  -41.43416965  -0.04956273  -0.00058821
   31  -40.96340467  -0.05008869  -0.00052596
   32  -40.68547137  -0.05056600  -0.00047730
   33  -41.66373459  -0.05106014  -0.00049414
   34  -40.84408061  -0.05148729  -0.00042715
   35  -41.01349195  -0.05189584  -0.00040854
   36  -40.74130387  -0.05226912  -0.00037328
   37  -41.15093923  -0.05263891  -0.00036979
   38  -40.66928149  -0.05296895  -0.00033004
   39  -42.15931548  -0.05334193  -0.00037298
   40  -42.05979756  -0.05369337  -0.00035144
   41  -43.09857581  -0.05406752  -0.00037415
   42  -42.96739296  -0.05441941  -0.00035189
   43  -42.12439550  -0.05472318  -0.00030377
   44  -42.06574718  -0.05500992  -0.00028674
   45  -43.19952977  -0.05532369  -0.00031377
   46  -42.59002110  -0.05560329  -0.00027960
   47  -40.78720169  -0.05580913  -0.00020585
   48  -41.46709479  -0.05602744  -0.00021831
   49  -42.09149604  -0.05625740  -0.00022996
   50  -44.04187916  -0.05654055  -0.00028316
   51  -42.92041530  -0.05677861  -0.00023805
   52  -43.58785144  -0.05702709  -0.00024848
   53  -43.95853357  -0.05727754  -0.00025045
   54  -44.29056298  -0.05752854  -0.00025101
   55  -44.73979456  -0.05778345  -0.00025491
   56  -45.48956607  -0.05805066  -0.00026721
   57  -46.38791518  -0.05833382  -0.00028316
   58  -47.61222202  -0.05864114  -0.00030731
   59  -46.19954702  -0.05890029  -0.00025915
   60  -46.74566569  -0.05916450  -0.00026421
