   #   Energy       Run. Aver.   Diff / au.
    1 -441.00970661  -0.70279363  -0.70279363
    2 -397.51804486  -1.01953626  -0.31674263
    3 -390.86591785  -0.99289986   0.02663640
    4 -385.82732010  -0.89172952   0.10117034
    5 -383.66456888  -0.81543122   0.07629830
    6 -385.67076340  -0.76924387   0.04618735
    7 -390.27141410  -0.74160184   0.02764203
    8 -387.06034946  -0.72254884   0.01905300
    9 -387.72813484  -0.70880242   0.01374642
   10 -389.00844164  -0.69853997   0.01026245
   11 -389.93692936  -0.69059466   0.00794531
   12 -388.77708162  -0.68401263   0.00658203
   13 -390.15321247  -0.67871678   0.00529585
   14 -388.33918209  -0.67406287   0.00465392
   15 -387.24111765  -0.66995561   0.00410726
   16 -387.56324518  -0.66642801   0.00352760
   17 -391.57254504  -0.66372536   0.00270265
   18 -388.70105604  -0.66111461   0.00261075
   19 -389.60485670  -0.65885931   0.00225529
   20 -386.02950846  -0.65656244   0.00229687
   21 -384.61545302  -0.65437503   0.00218741
   22 -386.22283066  -0.65250788   0.00186715
   23 -388.13825853  -0.65094973   0.00155815
   24 -392.98556400  -0.64985617   0.00109357
   25 -391.57616781  -0.64877883   0.00107734
   26 -392.53627487  -0.64784383   0.00093499
   27 -395.38661886  -0.64715160   0.00069223
   28 -394.45886848  -0.64646469   0.00068692
   29 -394.54434551  -0.64583002   0.00063466
   30 -393.60048697  -0.64518927   0.00064075
   31 -394.71543798  -0.64464698   0.00054229
   32 -395.02871421  -0.64415727   0.00048972
   33 -396.39726121  -0.64376491   0.00039236
   34 -395.73965048  -0.64336767   0.00039724
   35 -394.93892399  -0.64295653   0.00041114
   36 -391.92571460  -0.64243447   0.00052207
   37 -391.70804681  -0.64192825   0.00050622
   38 -390.44085220  -0.64139595   0.00053230
   39 -390.43511334  -0.64089004   0.00050591
   40 -391.21556129  -0.64044118   0.00044886
