   #           Energy [Eh]      SASA
No   1     -458.2235826203     4914.7
No   2     -458.2228658343     4916.4
No   3     -458.2150279998     4864.0
No   4     -458.2069073064     4830.2
No   5     -458.2071157951     4833.5
No   6     -458.2191815091     4748.8
No   7     -458.2150601277     5157.7
No   8     -458.2184010993     4669.9
No   9     -458.2089988086     4711.7
No  10     -458.2088224155     4848.0
No  11     -458.2145954943     4875.8
No  12     -458.2062698216     5031.4
No  13     -458.2120555722     4921.0
No  14     -458.1984255713     4830.1
No  15     -458.2057008265     4667.5
No  16     -458.2236839643     4642.0
No  17     -458.1933848480     4841.8
No  18     -458.2063552450     4828.3
No  19     -458.2137523871     4973.8
No  20     -458.1947400070     4828.7
