  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.439989     0.0000   0.5700
     2   -305.439655     0.2095   0.4002
     3   -305.436800     2.0013   0.0194
     4   -305.436195     2.3809   0.0102
     5   -305.430713     5.8209   0.0000
     6   -305.425901     8.8406   0.0000
     7   -305.425635     9.0071   0.0000
     8   -305.425548     9.0617   0.0000
     9   -305.424309     9.8395   0.0000
     10  -305.422274     ******   0.0000
     11  -305.418811     ******   0.0000
     12  -305.418713     ******   0.0000
     13  -305.414219     ******   0.0000
     14  -305.413971     ******   0.0000
     15  -305.412149     ******   0.0000
     16  -305.411752     ******   0.0000
     17  -305.411699     ******   0.0000
     18  -305.410636     ******   0.0000
     19  -305.409926     ******   0.0000
     20  -305.407024     ******   0.0000

Ensemble free energy [Eh]:     -305.4405196342
