   #           Energy [Eh]      SASA
No   1     -305.4399889288     3863.0
No   2     -305.4396550579     3779.5
No   3     -305.4259005233     3760.1
No   4     -305.4367996456     3746.5
No   5     -305.4361946453     3874.6
No   6     -305.4307127419     3574.2
No   7     -305.4106357870     3908.0
No   8     -305.4116989476     3637.5
No   9     -305.4121488157     3975.0
No  10     -305.4243086757     3622.1
No  11     -305.4256351264     3909.4
No  12     -305.4255481682     3778.1
No  13     -305.4187131865     3927.1
No  14     -305.4222736343     3707.9
No  15     -305.4188105052     3821.0
No  16     -305.4070235897     3923.9
No  17     -305.4117517151     3773.8
No  18     -305.4139712498     3957.7
No  19     -305.4142189012     3722.7
No  20     -305.4099255768     3850.7
