  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.353008     0.0000   0.6948
     2   -473.352137     0.5466   0.2762
     3   -473.349193     2.3940   0.0122
     4   -473.348868     2.5977   0.0087
     5   -473.348656     2.7311   0.0069
     6   -473.346710     3.9521   0.0009
     7   -473.345186     4.9085   0.0002
     8   -473.344500     5.3387   0.0001
     9   -473.343361     6.0534   0.0000
     10  -473.341784     7.0435   0.0000
     11  -473.340990     7.5412   0.0000
     12  -473.339116     8.7172   0.0000
     13  -473.338888     8.8607   0.0000
     14  -473.338783     8.9266   0.0000
     15  -473.337945     9.4525   0.0000
     16  -473.337810     9.5370   0.0000
     17  -473.336210     ******   0.0000
     18  -473.335361     ******   0.0000
     19  -473.334134     ******   0.0000
     20  -473.333231     ******   0.0000

Ensemble free energy [Eh]:     -473.3533519000
