  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.924064     0.0000   0.5809
     2   -152.923721     0.2149   0.4042
     3   -152.920015     2.5408   0.0080
     4   -152.919570     2.8201   0.0050
     5   -152.917873     3.8849   0.0008
     6   -152.917352     4.2115   0.0005
     7   -152.916850     4.5271   0.0003
     8   -152.916077     5.0117   0.0001
     9   -152.915680     5.2610   0.0001
     10  -152.915049     5.6570   0.0000
     11  -152.914847     5.7835   0.0000
     12  -152.914557     5.9658   0.0000
     13  -152.913886     6.3866   0.0000
     14  -152.913497     6.6305   0.0000
     15  -152.913391     6.6974   0.0000
     16  -152.913271     6.7724   0.0000
     17  -152.912939     6.9811   0.0000
     18  -152.912561     7.2184   0.0000
     19  -152.912214     7.4357   0.0000
     20  -152.912149     7.4768   0.0000

Ensemble free energy [Eh]:     -152.9245766923
