  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.692150     0.0000   0.7312
     2   -218.691177     0.6103   0.2610
     3   -218.687743     2.7653   0.0069
     4   -218.685055     4.4520   0.0004
     5   -218.684456     4.8279   0.0002
     6   -218.684042     5.0877   0.0001
     7   -218.683273     5.5703   0.0001
     8   -218.683226     5.5995   0.0001
     9   -218.683215     5.6066   0.0001
     10  -218.681676     6.5719   0.0000
     11  -218.681326     6.7918   0.0000
     12  -218.681287     6.8165   0.0000
     13  -218.680337     7.4125   0.0000
     14  -218.680215     7.4891   0.0000
     15  -218.679028     8.2341   0.0000
     16  -218.678722     8.4261   0.0000
     17  -218.678543     8.5384   0.0000
     18  -218.677966     8.9005   0.0000
     19  -218.676934     9.5477   0.0000
     20  -218.676933     9.5483   0.0000

Ensemble free energy [Eh]:     -218.6924451828
