  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.248825     0.0000   0.9969
     2   -891.243375     3.4199   0.0031
     3   -891.238141     6.7040   0.0000
     4   -891.230872     ******   0.0000
     5   -891.225887     ******   0.0000
     6   -891.223970     ******   0.0000
     7   -891.223439     ******   0.0000
     8   -891.222720     ******   0.0000
     9   -891.220064     ******   0.0000
     10  -891.218891     ******   0.0000
     11  -891.217863     ******   0.0000
     12  -891.216632     ******   0.0000
     13  -891.214054     ******   0.0000
     14  -891.213359     ******   0.0000
     15  -891.211833     ******   0.0000
     16  -891.210687     ******   0.0000
     17  -891.206634     ******   0.0000
     18  -891.204745     ******   0.0000
     19  -891.199788     ******   0.0000
     20  -891.198024     ******   0.0000

Ensemble free energy [Eh]:     -891.2488278012
