  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.474176     0.0000   0.3853
     2   -371.473693     0.3035   0.2309
     3   -371.472911     0.7937   0.1009
     4   -371.472880     0.8136   0.0976
     5   -371.472749     0.8956   0.0850
     6   -371.472459     1.0776   0.0625
     7   -371.470964     2.0159   0.0128
     8   -371.470617     2.2336   0.0089
     9   -371.470063     2.5812   0.0049
     10  -371.469245     3.0943   0.0021
     11  -371.469183     3.1330   0.0019
     12  -371.468859     3.3365   0.0014
     13  -371.468797     3.3757   0.0013
     14  -371.468709     3.4309   0.0012
     15  -371.468460     3.5872   0.0009
     16  -371.468319     3.6756   0.0008
     17  -371.468035     3.8536   0.0006
     18  -371.467616     4.1166   0.0004
     19  -371.467521     4.1760   0.0003
     20  -371.467429     4.2338   0.0003

Ensemble free energy [Eh]:     -371.4750767534
