  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.702167     0.0000   0.6276
     2   -152.701454     0.4471   0.2951
     3   -152.699428     1.7186   0.0345
     4   -152.698563     2.2615   0.0138
     5   -152.698452     2.3309   0.0123
     6   -152.697172     3.1341   0.0032
     7   -152.697052     3.2095   0.0028
     8   -152.696807     3.3630   0.0021
     9   -152.696747     3.4009   0.0020
     10  -152.696718     3.4188   0.0020
     11  -152.696673     3.4474   0.0019
     12  -152.696262     3.7052   0.0012
     13  -152.696074     3.8232   0.0010
     14  -152.695264     4.3312   0.0004
     15  -152.694501     4.8101   0.0002
     16  -152.691016     6.9971   0.0000
     17  -152.690990     7.0135   0.0000
     18  -152.684450     ******   0.0000
     19  -152.677985     ******   0.0000
     20  -152.671588     ******   0.0000

Ensemble free energy [Eh]:     -152.7026064515
