   #   Energy       Run. Aver.   Diff / au.
    1 -574.55729627  -0.91561524  -0.91561524
    2 -546.44229254  -1.35102080  -0.43540557
    3 -543.06182506  -1.33429039   0.01673041
    4 -543.97969556  -1.21325688   0.12103352
    5 -544.83770491  -1.12004961   0.09320727
    6 -546.99525038  -1.06312218   0.05692743
    7 -546.09400320  -1.02743740   0.03568479
    8 -544.87596270  -1.00308650   0.02435089
    9 -543.33344445  -0.98513311   0.01795339
   10 -542.34935956  -0.97125332   0.01387979
   11 -542.39293788  -0.96027377   0.01097955
   12 -542.11293606  -0.95132865   0.00894512
   13 -542.32925035  -0.94394271   0.00738594
   14 -543.21093396  -0.93782364   0.00611907
   15 -542.19932487  -0.93249743   0.00532621
   16 -541.26088384  -0.92779308   0.00470435
   17 -540.88269230  -0.92364331   0.00414977
   18 -541.41563558  -0.92003262   0.00361069
   19 -540.33077052  -0.91673938   0.00329324
   20 -540.22805362  -0.91378315   0.00295623
   21 -539.82432466  -0.91109389   0.00268927
   22 -538.84046648  -0.90858996   0.00250392
   23 -537.80030350  -0.90623976   0.00235020
   24 -538.82099863  -0.90415959   0.00208017
   25 -539.02071402  -0.90226936   0.00189023
   26 -539.25938839  -0.90054647   0.00172289
   27 -539.62069031  -0.89897873   0.00156775
   28 -539.11345907  -0.89749963   0.00147909
   29 -540.90442366  -0.89622402   0.00127561
   30 -541.62851988  -0.89507870   0.00114532
   31 -541.67461178  -0.89401384   0.00106486
   32 -540.98749967  -0.89298383   0.00103001
   33 -542.68504733  -0.89209927   0.00088455
   34 -542.51482254  -0.89126305   0.00083622
   35 -543.14063016  -0.89050449   0.00075856
   36 -543.22380304  -0.88979391   0.00071058
   37 -543.62505734  -0.88914032   0.00065359
   38 -543.22769195  -0.88850596   0.00063436
   39 -543.07117372  -0.88789823   0.00060773
   40 -543.59103506  -0.88734227   0.00055596
   41 -543.40880348  -0.88680760   0.00053467
   42 -542.93608198  -0.88628097   0.00052663
   43 -542.70068099  -0.88577029   0.00051068
   44 -542.51858773  -0.88527659   0.00049370
   45 -542.30327581  -0.88479759   0.00047900
   46 -542.55788261  -0.88434855   0.00044904
   47 -541.14823523  -0.88387147   0.00047709
   48 -541.38836249  -0.88342165   0.00044982
   49 -541.46557047  -0.88299325   0.00042839
   50 -541.67494907  -0.88258910   0.00040416
   51 -541.94525613  -0.88220972   0.00037938
   52 -542.09049584  -0.88184985   0.00035987
   53 -542.05568320  -0.88150289   0.00034696
   54 -543.13795526  -0.88120095   0.00030194
   55 -542.54354122  -0.88089359   0.00030736
   56 -542.21973138  -0.88058790   0.00030569
   57 -543.88188361  -0.88033943   0.00024847
   58 -544.54626410  -0.88011877   0.00022066
   59 -544.92887107  -0.87991639   0.00020237
   60 -542.02059976  -0.87964382   0.00027257
   61 -542.05462775  -0.87937993   0.00026389
   62 -542.54352732  -0.87913726   0.00024267
   63 -543.23854933  -0.87892021   0.00021705
   64 -543.53239928  -0.87871765   0.00020255
   65 -542.70459240  -0.87850126   0.00021639
   66 -542.39065802  -0.87828364   0.00021762
   67 -542.01189764  -0.87806348   0.00022016
   68 -542.26776662  -0.87785576   0.00020772
   69 -542.16657935  -0.87765190   0.00020386
   70 -542.47037068  -0.87746084   0.00019106
   71 -542.40778266  -0.87727394   0.00018690
   72 -542.47379668  -0.87709375   0.00018019
   73 -542.50235809  -0.87691920   0.00017454
   74 -542.90494991  -0.87675813   0.00016108
   75 -543.29432240  -0.87660980   0.00014833
   76 -543.40811684  -0.87646793   0.00014187
   77 -543.61315199  -0.87633407   0.00013386
   78 -543.74984614  -0.87620653   0.00012753
   79 -543.74944976  -0.87608230   0.00012423
   80 -543.76578668  -0.87596154   0.00012076
