   #   Energy       Run. Aver.   Diff / au.
    1 -440.39453809  -0.70181329  -0.70181329
    2 -397.23708520  -1.01833206  -0.31651876
    3 -390.13886087  -0.99163622   0.02669584
    4 -385.64476136  -0.89069420   0.10094202
    5 -386.50432258  -0.81555371   0.07514049
    6 -389.12897333  -0.77045742   0.04509630
    7 -390.26163512  -0.74279566   0.02766175
    8 -391.28068346  -0.72443166   0.01836400
    9 -390.83735826  -0.71110313   0.01332853
   10 -387.77823202  -0.70045635   0.01064678
   11 -386.35127195  -0.69178242   0.00867393
   12 -387.50946335  -0.68487236   0.00691007
   13 -384.12559020  -0.67874625   0.00612611
   14 -384.48971943  -0.67359275   0.00515350
   15 -380.89176756  -0.66880897   0.00478378
   16 -381.61996920  -0.66471880   0.00409017
   17 -383.95780326  -0.66136978   0.00334902
   18 -384.27375229  -0.65846202   0.00290776
   19 -386.20027809  -0.65604515   0.00241687
   20 -385.04689962  -0.65380261   0.00224254
   21 -388.58018784  -0.65205008   0.00175254
   22 -387.98880128  -0.65043630   0.00161378
   23 -390.03189268  -0.64911044   0.00132586
   24 -389.83627212  -0.64789407   0.00121636
   25 -391.46466412  -0.64688320   0.00101087
   26 -389.21426195  -0.64582006   0.00106314
   27 -388.65303564  -0.64480060   0.00101945
   28 -386.34539282  -0.64372419   0.00107641
   29 -386.22493374  -0.64271343   0.00101076
   30 -387.45269241  -0.64183746   0.00087597
   31 -388.91733186  -0.64109765   0.00073982
   32 -388.29069386  -0.64037712   0.00072053
   33 -388.79254894  -0.63972508   0.00065204
   34 -389.84257021  -0.63916262   0.00056246
   35 -388.88578572  -0.63859130   0.00057132
