  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.149935     0.0000   0.9516
     2   -244.147033     1.8212   0.0440
     3   -244.143779     3.8631   0.0014
     4   -244.143662     3.9360   0.0012
     5   -244.143338     4.1395   0.0009
     6   -244.142268     4.8111   0.0003
     7   -244.142083     4.9269   0.0002
     8   -244.141656     5.1950   0.0001
     9   -244.140704     5.7926   0.0001
     10  -244.140278     6.0596   0.0000
     11  -244.140065     6.1935   0.0000
     12  -244.139946     6.2678   0.0000
     13  -244.139670     6.4415   0.0000
     14  -244.139133     6.7780   0.0000
     15  -244.139109     6.7935   0.0000
     16  -244.138910     6.9179   0.0000
     17  -244.138798     6.9883   0.0000
     18  -244.138576     7.1275   0.0000
     19  -244.138036     7.4664   0.0000
     20  -244.137923     7.5378   0.0000
     21  -244.137403     7.8639   0.0000
     22  -244.137302     7.9272   0.0000
     23  -244.137226     7.9751   0.0000
     24  -244.137162     8.0150   0.0000
     25  -244.137076     8.0689   0.0000
     26  -244.136597     8.3696   0.0000
     27  -244.136541     8.4049   0.0000
     28  -244.136371     8.5111   0.0000
     29  -244.136133     8.6608   0.0000
     30  -244.136007     8.7400   0.0000
     31  -244.135881     8.8190   0.0000
     32  -244.135661     8.9569   0.0000
     33  -244.135378     9.1344   0.0000
     34  -244.135264     9.2059   0.0000
     35  -244.135022     9.3581   0.0000
     36  -244.134919     9.4227   0.0000
     37  -244.134427     9.7311   0.0000
     38  -244.134083     9.9474   0.0000
     39  -244.133942     ******   0.0000
     40  -244.133581     ******   0.0000
     41  -244.133566     ******   0.0000
     42  -244.133388     ******   0.0000
     43  -244.133256     ******   0.0000
     44  -244.132749     ******   0.0000
     45  -244.132340     ******   0.0000
     46  -244.132059     ******   0.0000
     47  -244.131975     ******   0.0000
     48  -244.131901     ******   0.0000
     49  -244.131833     ******   0.0000
     50  -244.131806     ******   0.0000
     51  -244.131268     ******   0.0000
     52  -244.131242     ******   0.0000
     53  -244.131226     ******   0.0000
     54  -244.131207     ******   0.0000
     55  -244.131172     ******   0.0000
     56  -244.131129     ******   0.0000
     57  -244.131093     ******   0.0000
     58  -244.130846     ******   0.0000
     59  -244.130677     ******   0.0000
     60  -244.130585     ******   0.0000
     61  -244.130250     ******   0.0000
     62  -244.129627     ******   0.0000
     63  -244.129543     ******   0.0000
     64  -244.129425     ******   0.0000
     65  -244.129329     ******   0.0000
     66  -244.128705     ******   0.0000
     67  -244.128395     ******   0.0000
     68  -244.128333     ******   0.0000
     69  -244.128065     ******   0.0000
     70  -244.127579     ******   0.0000
     71  -244.127524     ******   0.0000
     72  -244.126819     ******   0.0000
     73  -244.126314     ******   0.0000
     74  -244.125825     ******   0.0000
     75  -244.125622     ******   0.0000
     76  -244.125585     ******   0.0000
     77  -244.125278     ******   0.0000
     78  -244.125245     ******   0.0000
     79  -244.125029     ******   0.0000
     80  -244.124997     ******   0.0000
     81  -244.124869     ******   0.0000
     82  -244.124649     ******   0.0000
     83  -244.124062     ******   0.0000
     84  -244.123986     ******   0.0000
     85  -244.123398     ******   0.0000
     86  -244.123193     ******   0.0000
     87  -244.123005     ******   0.0000
     88  -244.122746     ******   0.0000
     89  -244.122632     ******   0.0000
     90  -244.121821     ******   0.0000
     91  -244.120630     ******   0.0000
     92  -244.120217     ******   0.0000
     93  -244.119782     ******   0.0000
     94  -244.119616     ******   0.0000
     95  -244.119581     ******   0.0000
     96  -244.119360     ******   0.0000
     97  -244.117822     ******   0.0000
     98  -244.117344     ******   0.0000
     99  -244.116062     ******   0.0000
     100  -244.115964     ******   0.0000
     101  -244.113135     ******   0.0000
     102  -244.108331     ******   0.0000
