  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.149935     0.0000   0.9516
     2   -244.147033     1.8212   0.0440
     3   -244.143779     3.8631   0.0014
     4   -244.143662     3.9360   0.0012
     5   -244.143338     4.1395   0.0009
     6   -244.142268     4.8111   0.0003
     7   -244.142083     4.9269   0.0002
     8   -244.141656     5.1950   0.0001
     9   -244.140704     5.7926   0.0001
     10  -244.140278     6.0596   0.0000
     11  -244.140065     6.1935   0.0000
     12  -244.139946     6.2678   0.0000
     13  -244.139670     6.4415   0.0000
     14  -244.139133     6.7780   0.0000
     15  -244.139109     6.7935   0.0000
     16  -244.138910     6.9179   0.0000
     17  -244.138798     6.9883   0.0000
     18  -244.138576     7.1275   0.0000
     19  -244.138036     7.4664   0.0000
     20  -244.137923     7.5378   0.0000

Ensemble free energy [Eh]:     -244.1499816467
