   #   Energy       Run. Aver.   Diff / au.
    1 -574.58864452  -0.91566519  -0.91566519
    2 -546.44023014  -1.35106911  -0.43540392
    3 -543.09606150  -1.33434024   0.01672887
    4 -545.33099451  -1.21383300   0.12050724
    5 -548.86418830  -1.12189909   0.09193391
    6 -548.61319818  -1.06530537   0.05659372
    7 -548.61283382  -1.02992980   0.03537557
    8 -549.48564991  -1.00622426   0.02370554
    9 -548.58527733  -0.98892386   0.01730040
   10 -546.24268550  -0.97535073   0.01357312
   11 -546.54756259  -0.96462846   0.01072227
   12 -548.35033902  -0.95617022   0.00845824
   13 -547.47312901  -0.94907987   0.00709035
   14 -548.63616663  -0.94323251   0.00584735
   15 -547.64358247  -0.93814222   0.00509029
   16 -547.59753623  -0.93373095   0.00441127
   17 -548.07143872  -0.92992302   0.00380793
   18 -547.54077227  -0.92652472   0.00339829
   19 -546.54328496  -0.92342204   0.00310268
   20 -544.81657581  -0.92050682   0.00291522
   21 -545.18912039  -0.91790644   0.00260038
   22 -545.16070714  -0.91555472   0.00235173
   23 -545.45916479  -0.91343898   0.00211574
   24 -545.43885238  -0.91150803   0.00193094
   25 -544.28651644  -0.90966550   0.00184253
   26 -545.52963743  -0.90804430   0.00162120
   27 -545.55531599  -0.90655289   0.00149140
   28 -545.12558498  -0.90514820   0.00140470
   29 -545.50584188  -0.90386426   0.00128393
   30 -547.16917274  -0.90275831   0.00110596
   31 -547.24830636  -0.90173351   0.00102480
   32 -546.91937100  -0.90075892   0.00097459
   33 -546.50344095  -0.89982483   0.00093409
   34 -546.58717686  -0.89895080   0.00087403
   35 -546.95054741  -0.89814498   0.00080582
   36 -545.77535741  -0.89733380   0.00081118
   37 -545.76389801  -0.89656583   0.00076797
   38 -545.50380502  -0.89582851   0.00073732
   39 -545.63278954  -0.89513505   0.00069345
   40 -546.48326763  -0.89451125   0.00062380
   41 -546.90479854  -0.89393596   0.00057529
   42 -547.71607863  -0.89342001   0.00051596
   43 -548.00351749  -0.89294008   0.00047993
   44 -548.55531318  -0.89250277   0.00043731
   45 -547.54096470  -0.89204992   0.00045285
   46 -548.23881067  -0.89164060   0.00040932
   47 -548.15678306  -0.89124685   0.00039376
   48 -547.19604595  -0.89083792   0.00040892
   49 -548.51461016  -0.89048827   0.00034966
   50 -548.73796016  -0.89016090   0.00032737
