   #           Energy [Eh]      SASA
No   1     -127.2464597416     2057.0
No   2     -127.2449272397     1999.9
No   3     -127.2378904091     2029.2
No   4     -127.2451785886     2051.1
No   5     -127.2374290800     2108.1
No   6     -127.2332979745     2160.2
No   7     -127.2405431788     2098.3
No   8     -127.2259538982     2256.5
No   9     -127.2420839684     2031.0
No  10     -127.2364407459     2116.7
No  11     -127.2375796227     2106.9
No  12     -127.2358575064     2106.2
No  13     -127.2278627906     1994.6
No  14     -127.2347158720     2055.6
No  15     -127.2248289294     2037.8
No  16     -127.2361562421     2160.7
No  17     -127.2377516892     2203.8
No  18     -127.2365045384     2085.4
No  19     -127.2354437336     2105.6
No  20     -127.2407487241     2108.2
