  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.246460     0.0000   0.6807
     2   -127.245179     0.8039   0.1752
     3   -127.244927     0.9617   0.1343
     4   -127.242084     2.7458   0.0066
     5   -127.240749     3.5837   0.0016
     6   -127.240543     3.7127   0.0013
     7   -127.237890     5.3773   0.0001
     8   -127.237752     5.4644   0.0001
     9   -127.237580     5.5724   0.0001
     10  -127.237429     5.6668   0.0000
     11  -127.236505     6.2470   0.0000
     12  -127.236441     6.2870   0.0000
     13  -127.236156     6.4655   0.0000
     14  -127.235858     6.6530   0.0000
     15  -127.235444     6.9127   0.0000
     16  -127.234716     7.3694   0.0000
     17  -127.233298     8.2591   0.0000
     18  -127.227863     ******   0.0000
     19  -127.225954     ******   0.0000
     20  -127.224829     ******   0.0000

Ensemble free energy [Eh]:     -127.2468229792
