  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.362128     0.0000   0.6437
     2   -407.361527     0.3768   0.3408
     3   -407.358470     2.2953   0.0134
     4   -407.356550     3.5001   0.0017
     5   -407.354743     4.6343   0.0003
     6   -407.353741     5.2627   0.0001
     7   -407.353690     5.2951   0.0001
     8   -407.350845     7.0803   0.0000
     9   -407.350512     7.2890   0.0000
     10  -407.350362     7.3831   0.0000
     11  -407.350031     7.5906   0.0000
     12  -407.349840     7.7107   0.0000
     13  -407.346507     9.8021   0.0000
     14  -407.345865     ******   0.0000
     15  -407.345748     ******   0.0000
     16  -407.344933     ******   0.0000
     17  -407.344280     ******   0.0000
     18  -407.342617     ******   0.0000
     19  -407.342505     ******   0.0000
     20  -407.341984     ******   0.0000

Ensemble free energy [Eh]:     -407.3625438714
