   #   Energy       Run. Aver.   Diff / au.
    1 -441.15470877  -0.70302470  -0.70302470
    2 -398.02377881  -1.02017030  -0.31714560
    3 -390.75516280  -0.99339804   0.02677226
    4 -386.51366655  -0.89234263   0.10105541
    5 -386.02996993  -0.81669860   0.07564404
    6 -383.62944279  -0.76986688   0.04683171
    7 -381.44357143  -0.74003408   0.02983281
    8 -379.71705804  -0.71944042   0.02059366
    9 -381.86274565  -0.70482963   0.01461079
   10 -386.38620593  -0.69446014   0.01036949
   11 -386.48059095  -0.68637526   0.00808488
   12 -388.79193472  -0.68013519   0.00624007
   13 -386.95143097  -0.67477142   0.00536377
   14 -390.30468581  -0.67061820   0.00415322
   15 -389.64739667  -0.66702961   0.00358859
   16 -388.08499850  -0.66376927   0.00326034
   17 -391.23904886  -0.66120747   0.00256180
   18 -390.95761714  -0.65894421   0.00226326
   19 -391.61222483  -0.65698980   0.00195441
   20 -392.02058516  -0.65527882   0.00171099
   21 -389.91313308  -0.65358245   0.00169637
   22 -386.96183849  -0.65182718   0.00175527
   23 -387.15190156  -0.65023515   0.00159203
   24 -386.04830300  -0.64870931   0.00152584
   25 -385.97208106  -0.64730333   0.00140598
