  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.294638     0.0000   0.8428
     2   -891.292931     1.0714   0.1381
     3   -891.290707     2.4666   0.0131
     4   -891.289538     3.2007   0.0038
     5   -891.288274     3.9938   0.0010
     6   -891.288163     4.0633   0.0009
     7   -891.286710     4.9751   0.0002
     8   -891.285374     5.8135   0.0000
     9   -891.283526     6.9732   0.0000
     10  -891.283489     6.9960   0.0000
     11  -891.281716     8.1090   0.0000
     12  -891.281478     8.2582   0.0000
     13  -891.281152     8.4629   0.0000
     14  -891.279957     9.2126   0.0000
     15  -891.279739     9.3496   0.0000
     16  -891.279580     9.4494   0.0000
     17  -891.277778     ******   0.0000
     18  -891.277191     ******   0.0000
     19  -891.277155     ******   0.0000
     20  -891.275096     ******   0.0000

Ensemble free energy [Eh]:     -891.2947998026
