  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.230497     0.0000   0.9716
     2   -193.227100     2.1321   0.0266
     3   -193.223638     4.3040   0.0007
     4   -193.223027     4.6877   0.0004
     5   -193.222891     4.7733   0.0003
     6   -193.222217     5.1957   0.0002
     7   -193.221881     5.4070   0.0001
     8   -193.221748     5.4904   0.0001
     9   -193.221206     5.8306   0.0001
     10  -193.220899     6.0230   0.0000
     11  -193.220627     6.1937   0.0000
     12  -193.218597     7.4675   0.0000
     13  -193.218317     7.6432   0.0000
     14  -193.218013     7.8340   0.0000
     15  -193.217511     8.1493   0.0000
     16  -193.217246     8.3154   0.0000
     17  -193.217110     8.4003   0.0000
     18  -193.216745     8.6297   0.0000
     19  -193.216592     8.7257   0.0000
     20  -193.216456     8.8112   0.0000

Ensemble free energy [Eh]:     -193.2305244462
