   #   Energy       Run. Aver.   Diff / au.
    1 -574.55796760  -0.91561631  -0.91561631
    2 -546.44857627  -1.35102688  -0.43541057
    3 -543.03394562  -1.33428130   0.01674557
    4 -543.10731775  -1.21289871   0.12138259
    5 -541.43148405  -1.11860763   0.09429108
    6 -544.47221467  -1.06106978   0.05753785
    7 -545.22309337  -1.02539272   0.03567706
    8 -541.74551252  -1.00067479   0.02471793
    9 -541.53173600  -0.98262956   0.01804523
   10 -539.77217456  -0.96858024   0.01404932
   11 -540.61619221  -0.95757089   0.01100936
   12 -541.25266247  -0.94873428   0.00883661
   13 -539.95317785  -0.94126499   0.00746929
   14 -540.61655825  -0.93503591   0.00622907
   15 -541.54167429  -0.92981834   0.00521757
   16 -541.29906806  -0.92529203   0.00452631
   17 -538.49536690  -0.92107606   0.00421597
   18 -539.90309861  -0.91747041   0.00360565
   19 -539.08169541  -0.91420753   0.00326288
   20 -542.21393319  -0.91153765   0.00266988
   21 -542.13620867  -0.90914438   0.00239327
   22 -540.72618648  -0.90687912   0.00226526
   23 -539.68843038  -0.90474450   0.00213462
   24 -540.76856297  -0.90286493   0.00187957
   25 -538.86507034  -0.90102460   0.00184034
   26 -539.23929973  -0.89935027   0.00167433
   27 -540.33539013  -0.89787081   0.00147946
   28 -540.45140770  -0.89651059   0.00136022
   29 -540.26821727  -0.89523822   0.00127237
   30 -541.50513514  -0.89411931   0.00111891
   31 -543.16706377  -0.89316297   0.00095634
   32 -543.84668503  -0.89230533   0.00085764
   33 -541.94329505  -0.89141074   0.00089459
   34 -543.38366198  -0.89063520   0.00077554
   35 -543.38808910  -0.88990757   0.00072762
   36 -544.40151096  -0.88926657   0.00064101
   37 -543.88658457  -0.88864037   0.00062620
   38 -543.74302369  -0.88804150   0.00059887
   39 -544.71697291  -0.88751384   0.00052766
   40 -544.71940571  -0.88701444   0.00049940
   41 -544.69199392  -0.88653903   0.00047541
   42 -544.25496155  -0.88607024   0.00046879
   43 -541.69195866  -0.88552843   0.00054181
   44 -541.93592696  -0.88501842   0.00051001
   45 -542.11403433  -0.88453809   0.00048033
   46 -542.13215500  -0.88407992   0.00045817
   47 -542.14687871  -0.88364221   0.00043770
   48 -542.06045071  -0.88322030   0.00042191
   49 -542.33212478  -0.88282477   0.00039553
   50 -542.52907721  -0.88245186   0.00037291
   51 -542.77554092  -0.88210173   0.00035014
   52 -542.92230617  -0.88176999   0.00033173
   53 -542.68539711  -0.88144400   0.00032599
   54 -543.06181907  -0.88114130   0.00030270
   55 -542.45447736  -0.88083243   0.00030887
   56 -542.22410307  -0.88052792   0.00030450
   57 -542.17567031  -0.88023282   0.00029510
   58 -542.00231350  -0.87994330   0.00028952
   59 -541.95545808  -0.87966242   0.00028088
   60 -541.54608452  -0.87938017   0.00028225
   61 -541.38848069  -0.87910304   0.00027713
   62 -541.79108773  -0.87884528   0.00025776
   63 -542.41578194  -0.87861181   0.00023347
   64 -545.13925668  -0.87845383   0.00015798
   65 -545.09414220  -0.87830077   0.00015306
   66 -545.27385750  -0.87815676   0.00014401
   67 -544.95525162  -0.87800960   0.00014716
   68 -544.89305885  -0.87786527   0.00014433
   69 -544.90182929  -0.87772537   0.00013990
   70 -544.75945596  -0.87758628   0.00013908
   71 -544.75887022  -0.87745112   0.00013517
   72 -544.68528533  -0.87731813   0.00013299
   73 -544.58033416  -0.87718652   0.00013161
   74 -544.65104225  -0.87706001   0.00012651
   75 -544.49819147  -0.87693370   0.00012631
   76 -545.03429603  -0.87682196   0.00011175
   77 -544.85677700  -0.87670963   0.00011233
   78 -544.89641908  -0.87660098   0.00010865
   79 -544.92284735  -0.87649567   0.00010532
   80 -544.71682465  -0.87638892   0.00010674
   81 -544.74718164  -0.87628539   0.00010353
