  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.591494     0.0000   0.9999
     2   -407.582858     5.4193   0.0001
     3   -407.578353     8.2460   0.0000
     4   -407.577048     9.0650   0.0000
     5   -407.572831     ******   0.0000
     6   -407.572214     ******   0.0000
     7   -407.571263     ******   0.0000
     8   -407.570238     ******   0.0000
     9   -407.569527     ******   0.0000
     10  -407.569278     ******   0.0000
     11  -407.569003     ******   0.0000
     12  -407.568702     ******   0.0000
     13  -407.567307     ******   0.0000
     14  -407.566502     ******   0.0000
     15  -407.565090     ******   0.0000
     16  -407.564835     ******   0.0000
     17  -407.562900     ******   0.0000
     18  -407.562690     ******   0.0000
     19  -407.562593     ******   0.0000
     20  -407.562338     ******   0.0000

Ensemble free energy [Eh]:     -407.5914943189
