   #           Energy [Eh]      SASA
No   1     -891.2372455009     7296.3
No   2     -891.2435494644     6893.1
No   3     -891.2310960600     7167.8
No   4     -891.2277963548     7171.6
No   5     -891.2288789809     7303.0
No   6     -891.2187403709     6944.8
No   7     -891.2310140254     7428.5
No   8     -891.2148876363     7098.8
No   9     -891.2210092129     7019.2
No  10     -891.2185912203     6932.9
No  11     -891.2186305221     7325.6
No  12     -891.2120306235     7247.5
No  13     -891.2131657099     6936.5
No  14     -891.2183837408     7120.0
No  15     -891.2269928351     7382.2
No  16     -891.1986841893     6989.0
No  17     -891.2010063951     7200.3
No  18     -891.2049899807     7268.4
No  19     -891.2140607942     7079.6
No  20     -891.2101828782     7269.1
