  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.847025     0.0000   0.5684
     2   -203.845716     0.8217   0.1420
     3   -203.845615     0.8850   0.1276
     4   -203.845224     1.1303   0.0843
     5   -203.844121     1.8224   0.0262
     6   -203.843668     2.1067   0.0162
     7   -203.843205     2.3971   0.0099
     8   -203.842940     2.5637   0.0075
     9   -203.842866     2.6101   0.0069
     10  -203.842574     2.7932   0.0051
     11  -203.841989     3.1606   0.0027
     12  -203.840534     4.0734   0.0006
     13  -203.840395     4.1604   0.0005
     14  -203.840382     4.1686   0.0005
     15  -203.840330     4.2013   0.0005
     16  -203.840200     4.2828   0.0004
     17  -203.839733     4.5762   0.0003
     18  -203.839363     4.8081   0.0002
     19  -203.838653     5.2535   0.0001
     20  -203.838326     5.4588   0.0001

Ensemble free energy [Eh]:     -203.8475589974
