   #   Energy       Run. Aver.   Diff / au.
    1 -574.55729627  -0.91561524  -0.91561524
    2 -546.43779661  -1.35101722  -0.43540198
    3 -542.96607708  -1.33423595   0.01678127
    4 -543.76484068  -1.21311773   0.12111822
    5 -545.04209294  -1.11998649   0.09313124
    6 -547.23667238  -1.06314638   0.05684011
    7 -547.72250072  -1.02784135   0.03530503
    8 -544.77261632  -1.00346684   0.02437451
    9 -543.33092340  -0.98546812   0.01799872
   10 -542.33172019  -0.97154749   0.01392063
   11 -542.46860417  -0.96054845   0.01099904
   12 -542.10322267  -0.95157752   0.00897093
   13 -542.44134102  -0.94418419   0.00739333
   14 -543.27384394  -0.93805451   0.00612969
   15 -542.46657179  -0.93274059   0.00531392
   16 -540.96339347  -0.92799218   0.00474841
   17 -541.86138824  -0.92391985   0.00407233
   18 -541.75248229  -0.92032792   0.00359193
   19 -540.38465367  -0.91702465   0.00330327
   20 -540.26781574  -0.91405682   0.00296782
   21 -540.73776306  -0.91142329   0.00263354
   22 -541.31986791  -0.90908652   0.00233676
   23 -540.90974981  -0.90693745   0.00214908
   24 -541.03514695  -0.90498360   0.00195384
   25 -541.98225316  -0.90325425   0.00172935
   26 -542.59405152  -0.90170406   0.00155019
   27 -542.73647435  -0.90028373   0.00142032
   28 -543.98727390  -0.89904069   0.00124304
   29 -543.69485795  -0.89787342   0.00116727
   30 -543.58197073  -0.89678049   0.00109293
   31 -542.90450277  -0.89572565   0.00105484
   32 -543.40633003  -0.89476291   0.00096273
   33 -543.07278456  -0.89384521   0.00091770
   34 -543.39210459  -0.89299778   0.00084743
   35 -543.42294890  -0.89220219   0.00079559
