  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.472567     0.0000   0.7980
     2   -305.470704     1.1690   0.1109
     3   -305.470275     1.4380   0.0705
     4   -305.468504     2.5493   0.0108
     5   -305.468053     2.8325   0.0067
     6   -305.467278     3.3190   0.0029
     7   -305.463856     5.4662   0.0001
     8   -305.463361     5.7767   0.0000
     9   -305.462722     6.1779   0.0000
     10  -305.461892     6.6983   0.0000
     11  -305.461409     7.0015   0.0000
     12  -305.461225     7.1171   0.0000
     13  -305.460360     7.6602   0.0000
     14  -305.459046     8.4843   0.0000
     15  -305.458900     8.5763   0.0000
     16  -305.457296     9.5825   0.0000
     17  -305.457204     9.6403   0.0000
     18  -305.455117     ******   0.0000
     19  -305.454601     ******   0.0000
     20  -305.450072     ******   0.0000

Ensemble free energy [Eh]:     -305.4727800034
