  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      748.27    414.00     39.63     45.94    599.33
  2      748.20    410.96     39.70     45.94    600.14
  3      748.21    421.18     39.78     45.94    597.08
  4      748.77    414.74     39.67     45.94    599.59
  5      748.07    419.47     39.62     45.94    597.50
  6      748.54    425.59     39.79     45.94    596.09
  7      748.16    418.94     39.95     45.94    597.65
  8      748.66    416.63     39.59     45.94    598.94
  9      748.57    412.72     39.64     45.94    600.01
  10      748.32    417.92     39.69     45.94    598.19
  11      748.27    422.93     39.74     45.94    596.63
  12      748.22    425.03     39.74     45.94    595.96
  13      747.75    422.38     39.63     45.94    596.30
  14      748.02    416.50     39.65     45.94    598.33
  15      748.06    427.47     39.68     45.94    595.08
  16      747.28    425.12     39.68     45.94    595.00
  17      748.20    423.92     39.67     45.94    596.29
  18      747.13    415.22     39.78     45.94    597.77
  19      748.72    429.05     39.81     45.94    595.23
  20      747.35    415.16     39.67     45.94    598.05
