   #           Energy [Eh]      SASA
No   1     -305.4250877999     3949.3
No   2     -305.4276426160     3861.4
No   3     -305.4357962734     3794.9
No   4     -305.4236146899     3654.3
No   5     -305.4276678244     3587.4
No   6     -305.4278891379     3772.9
No   7     -305.4302716203     3987.8
No   8     -305.4176941791     3833.9
No   9     -305.3980892567     3684.2
No  10     -305.4226828462     3890.9
No  11     -305.4152666360     3706.2
No  12     -305.4167508487     3758.8
No  13     -305.4216801655     3748.5
No  14     -305.4060604948     3729.9
No  15     -305.4341347228     3770.2
No  16     -305.4214611926     3694.6
No  17     -305.4231983223     3701.1
No  18     -305.4187699411     3673.7
No  19     -305.4121359342     4153.2
No  20     -305.4215398734     3877.3
