  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.435796     0.0000   0.8507
     2   -305.434135     1.0426   0.1464
     3   -305.430272     3.4668   0.0024
     4   -305.427889     4.9618   0.0002
     5   -305.427668     5.1007   0.0002
     6   -305.427643     5.1165   0.0002
     7   -305.425088     6.7197   0.0000
     8   -305.423615     7.6441   0.0000
     9   -305.423198     7.9053   0.0000
     10  -305.422683     8.2288   0.0000
     11  -305.421680     8.8580   0.0000
     12  -305.421540     8.9460   0.0000
     13  -305.421461     8.9954   0.0000
     14  -305.418770     ******   0.0000
     15  -305.417694     ******   0.0000
     16  -305.416751     ******   0.0000
     17  -305.415267     ******   0.0000
     18  -305.412136     ******   0.0000
     19  -305.406060     ******   0.0000
     20  -305.398089     ******   0.0000

Ensemble free energy [Eh]:     -305.4359489997
