   #           Energy [Eh]      SASA
No   1     -152.6927412368     2348.6
No   2     -152.6980697751     2366.5
No   3     -152.6908014350     2381.7
No   4     -152.6911558621     2257.6
No   5     -152.6949588697     2385.5
No   6     -152.6940145024     2357.5
No   7     -152.6903717488     2443.5
No   8     -152.6948276725     2411.5
No   9     -152.6960073855     2385.1
No  10     -152.6987539728     2386.5
No  11     -152.6887100515     2423.5
No  12     -152.6927932378     2347.9
No  13     -152.6949061410     2318.7
No  14     -152.6957629753     2408.2
No  15     -152.6945764392     2339.7
No  16     -152.6935347458     2330.7
No  17     -152.6888961778     2337.3
No  18     -152.6933800168     2270.1
No  19     -152.6919168069     2331.5
No  20     -152.6882769731     2289.8
