  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.438554     0.0000   0.9989
     2   -305.431479     4.4396   0.0006
     3   -305.431223     4.6003   0.0004
     4   -305.429657     5.5835   0.0001
     5   -305.421944     ******   0.0000
     6   -305.421603     ******   0.0000
     7   -305.421580     ******   0.0000
     8   -305.421114     ******   0.0000
     9   -305.421031     ******   0.0000
     10  -305.420505     ******   0.0000
     11  -305.419982     ******   0.0000
     12  -305.419828     ******   0.0000
     13  -305.418499     ******   0.0000
     14  -305.417741     ******   0.0000
     15  -305.416371     ******   0.0000
     16  -305.411498     ******   0.0000
     17  -305.410787     ******   0.0000
     18  -305.410439     ******   0.0000
     19  -305.409616     ******   0.0000
     20  -305.399703     ******   0.0000

Ensemble free energy [Eh]:     -305.4385553589
