  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.765595     0.0000   0.4829
     2   -167.765423     0.1076   0.4027
     3   -167.764017     0.9897   0.0909
     4   -167.762282     2.0788   0.0145
     5   -167.760306     3.3187   0.0018
     6   -167.760268     3.3425   0.0017
     7   -167.759940     3.5483   0.0012
     8   -167.759836     3.6135   0.0011
     9   -167.759833     3.6157   0.0011
     10  -167.759809     3.6307   0.0011
     11  -167.758724     4.3115   0.0003
     12  -167.757833     4.8706   0.0001
     13  -167.757699     4.9548   0.0001
     14  -167.757638     4.9926   0.0001
     15  -167.757488     5.0868   0.0001
     16  -167.757487     5.0878   0.0001
     17  -167.757463     5.1023   0.0001
     18  -167.757354     5.1707   0.0001
     19  -167.757079     5.3436   0.0001
     20  -167.757018     5.3820   0.0001

Ensemble free energy [Eh]:     -167.7662817982
