  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.364066     0.0000   0.7586
     2   -407.362910     0.7255   0.2230
     3   -407.360551     2.2056   0.0183
     4   -407.355437     5.4145   0.0001
     5   -407.352503     7.2560   0.0000
     6   -407.350709     8.3815   0.0000
     7   -407.350288     8.6458   0.0000
     8   -407.349999     8.8271   0.0000
     9   -407.349615     9.0683   0.0000
     10  -407.347656     ******   0.0000
     11  -407.347548     ******   0.0000
     12  -407.345106     ******   0.0000
     13  -407.344529     ******   0.0000
     14  -407.342603     ******   0.0000
     15  -407.339078     ******   0.0000
     16  -407.338371     ******   0.0000
     17  -407.338127     ******   0.0000
     18  -407.337442     ******   0.0000
     19  -407.337140     ******   0.0000
     20  -407.336076     ******   0.0000

Ensemble free energy [Eh]:     -407.3643268245
