  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.270146     0.0000   0.9657
     2   -458.266926     2.0200   0.0319
     3   -458.263904     3.9167   0.0013
     4   -458.263113     4.4130   0.0006
     5   -458.262891     4.5524   0.0004
     6   -458.261437     5.4647   0.0001
     7   -458.258317     7.4227   0.0000
     8   -458.258283     7.4438   0.0000
     9   -458.257556     7.9003   0.0000
     10  -458.256981     8.2606   0.0000
     11  -458.255934     8.9179   0.0000
     12  -458.255619     9.1158   0.0000
     13  -458.255115     9.4320   0.0000
     14  -458.254061     ******   0.0000
     15  -458.253434     ******   0.0000
     16  -458.251189     ******   0.0000
     17  -458.249688     ******   0.0000
     18  -458.247906     ******   0.0000
     19  -458.247587     ******   0.0000
     20  -458.240457     ******   0.0000

Ensemble free energy [Eh]:     -458.2701785038
