  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.158838     0.0000   0.6603
     2   -178.157063     1.1139   0.1007
     3   -178.156913     1.2079   0.0860
     4   -178.156066     1.7394   0.0350
     5   -178.155988     1.7881   0.0323
     6   -178.155965     1.8029   0.0315
     7   -178.155890     1.8494   0.0291
     8   -178.155410     2.1508   0.0175
     9   -178.153901     3.0976   0.0035
     10  -178.153536     3.3267   0.0024
     11  -178.152888     3.7335   0.0012
     12  -178.151326     4.7136   0.0002
     13  -178.150877     4.9953   0.0001
     14  -178.149577     5.8110   0.0000
     15  -178.148915     6.2265   0.0000
     16  -178.148909     6.2302   0.0000
     17  -178.147526     7.0979   0.0000
     18  -178.146565     7.7014   0.0000
     19  -178.145636     8.2843   0.0000
     20  -178.145538     8.3458   0.0000

Ensemble free energy [Eh]:     -178.1592296119
