  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.434690     0.0000   0.4603
     2   -305.434595     0.0595   0.4163
     3   -305.433433     0.7884   0.1216
     4   -305.429365     3.3413   0.0016
     5   -305.426142     5.3636   0.0001
     6   -305.425963     5.4762   0.0000
     7   -305.425619     5.6917   0.0000
     8   -305.425430     5.8103   0.0000
     9   -305.424362     6.4809   0.0000
     10  -305.423793     6.8376   0.0000
     11  -305.423557     6.9855   0.0000
     12  -305.423445     7.0559   0.0000
     13  -305.422612     7.5787   0.0000
     14  -305.421725     8.1354   0.0000
     15  -305.421525     8.2607   0.0000
     16  -305.417818     ******   0.0000
     17  -305.412568     ******   0.0000
     18  -305.410759     ******   0.0000
     19  -305.406542     ******   0.0000
     20  -305.403514     ******   0.0000

Ensemble free energy [Eh]:     -305.4354222003
