  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.313169     0.0000   0.9645
     2   -229.309934     2.0304   0.0313
     3   -229.307420     3.6077   0.0022
     4   -229.306829     3.9786   0.0012
     5   -229.305644     4.7220   0.0003
     6   -229.305092     5.0687   0.0002
     7   -229.304536     5.4178   0.0001
     8   -229.304495     5.4431   0.0001
     9   -229.303649     5.9741   0.0000
     10  -229.303010     6.3748   0.0000
     11  -229.302855     6.4723   0.0000
     12  -229.301763     7.1579   0.0000
     13  -229.301411     7.3783   0.0000
     14  -229.300346     8.0470   0.0000
     15  -229.300030     8.2453   0.0000
     16  -229.299686     8.4613   0.0000
     17  -229.299446     8.6116   0.0000
     18  -229.299223     8.7514   0.0000
     19  -229.298958     8.9179   0.0000
     20  -229.296035     ******   0.0000

Ensemble free energy [Eh]:     -229.3132035920
