  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.303984     0.0000   0.4868
     2   -142.303098     0.5557   0.1905
     3   -142.302836     0.7203   0.1443
     4   -142.302288     1.0640   0.0808
     5   -142.301332     1.6644   0.0293
     6   -142.300735     2.0389   0.0156
     7   -142.300693     2.0650   0.0149
     8   -142.300595     2.1264   0.0134
     9   -142.299634     2.7299   0.0049
     10  -142.299198     3.0034   0.0031
     11  -142.299095     3.0678   0.0027
     12  -142.298904     3.1879   0.0022
     13  -142.298882     3.2013   0.0022
     14  -142.298778     3.2669   0.0020
     15  -142.298706     3.3120   0.0018
     16  -142.297957     3.7819   0.0008
     17  -142.297847     3.8512   0.0007
     18  -142.297836     3.8580   0.0007
     19  -142.297346     4.1654   0.0004
     20  -142.297278     4.2083   0.0004
     21  -142.297219     4.2450   0.0004
     22  -142.296692     4.5760   0.0002
     23  -142.296476     4.7110   0.0002
     24  -142.296436     4.7363   0.0002
     25  -142.296239     4.8601   0.0001
     26  -142.296174     4.9009   0.0001
     27  -142.296105     4.9438   0.0001
     28  -142.296077     4.9616   0.0001
     29  -142.296060     4.9722   0.0001
     30  -142.295923     5.0585   0.0001
     31  -142.295697     5.2000   0.0001
     32  -142.295692     5.2033   0.0001
     33  -142.295503     5.3218   0.0001
     34  -142.295498     5.3247   0.0001
     35  -142.295451     5.3545   0.0001
     36  -142.294968     5.6573   0.0000
     37  -142.294829     5.7446   0.0000
     38  -142.294790     5.7693   0.0000
     39  -142.294758     5.7896   0.0000
     40  -142.294442     5.9874   0.0000
     41  -142.294440     5.9892   0.0000
     42  -142.294371     6.0323   0.0000
     43  -142.294237     6.1165   0.0000
     44  -142.294123     6.1880   0.0000
     45  -142.294084     6.2124   0.0000
     46  -142.293952     6.2952   0.0000
     47  -142.293945     6.2995   0.0000
     48  -142.293935     6.3057   0.0000
     49  -142.293763     6.4136   0.0000
     50  -142.293704     6.4508   0.0000
     51  -142.293320     6.6914   0.0000
     52  -142.293042     6.8660   0.0000
     53  -142.293023     6.8782   0.0000
     54  -142.292989     6.8996   0.0000
     55  -142.292938     6.9312   0.0000
     56  -142.292866     6.9765   0.0000
     57  -142.292808     7.0129   0.0000
     58  -142.292683     7.0914   0.0000
     59  -142.292679     7.0936   0.0000
     60  -142.292612     7.1362   0.0000
     61  -142.292578     7.1572   0.0000
     62  -142.292550     7.1747   0.0000
     63  -142.292281     7.3436   0.0000
     64  -142.292173     7.4117   0.0000
     65  -142.292048     7.4901   0.0000
     66  -142.292002     7.5188   0.0000
     67  -142.291869     7.6022   0.0000
     68  -142.291864     7.6050   0.0000
     69  -142.291792     7.6505   0.0000
     70  -142.291456     7.8611   0.0000
     71  -142.291314     7.9501   0.0000
     72  -142.291248     7.9917   0.0000
     73  -142.291179     8.0350   0.0000
     74  -142.291156     8.0494   0.0000
     75  -142.291110     8.0784   0.0000
     76  -142.290773     8.2898   0.0000
     77  -142.290728     8.3179   0.0000
     78  -142.290691     8.3412   0.0000
     79  -142.290672     8.3535   0.0000
     80  -142.290461     8.4854   0.0000
     81  -142.290313     8.5789   0.0000
     82  -142.290089     8.7195   0.0000
     83  -142.290035     8.7531   0.0000
     84  -142.290012     8.7673   0.0000
     85  -142.289879     8.8510   0.0000
     86  -142.289877     8.8521   0.0000
     87  -142.289582     9.0372   0.0000
     88  -142.289577     9.0404   0.0000
     89  -142.289342     9.1881   0.0000
     90  -142.289244     9.2496   0.0000
     91  -142.289234     9.2555   0.0000
     92  -142.289058     9.3661   0.0000
     93  -142.289025     9.3866   0.0000
     94  -142.288958     9.4287   0.0000
     95  -142.288875     9.4811   0.0000
     96  -142.288647     9.6240   0.0000
     97  -142.288622     9.6398   0.0000
     98  -142.288611     9.6468   0.0000
     99  -142.288530     9.6972   0.0000
     100  -142.288494     9.7203   0.0000
     101  -142.288469     9.7360   0.0000
     102  -142.288296     9.8443   0.0000
     103  -142.288210     9.8979   0.0000
     104  -142.288125     9.9519   0.0000
     105  -142.288100     9.9673   0.0000
     106  -142.288018     ******   0.0000
     107  -142.287948     ******   0.0000
     108  -142.287585     ******   0.0000
     109  -142.287460     ******   0.0000
     110  -142.287426     ******   0.0000
     111  -142.287341     ******   0.0000
     112  -142.287240     ******   0.0000
     113  -142.287166     ******   0.0000
     114  -142.287114     ******   0.0000
     115  -142.286966     ******   0.0000
     116  -142.286827     ******   0.0000
     117  -142.286754     ******   0.0000
     118  -142.286625     ******   0.0000
     119  -142.286599     ******   0.0000
     120  -142.286564     ******   0.0000
     121  -142.286533     ******   0.0000
     122  -142.286468     ******   0.0000
     123  -142.286366     ******   0.0000
     124  -142.286244     ******   0.0000
     125  -142.286203     ******   0.0000
     126  -142.286171     ******   0.0000
     127  -142.286025     ******   0.0000
     128  -142.286018     ******   0.0000
     129  -142.285948     ******   0.0000
     130  -142.285908     ******   0.0000
     131  -142.285882     ******   0.0000
     132  -142.285577     ******   0.0000
     133  -142.285211     ******   0.0000
     134  -142.285028     ******   0.0000
     135  -142.284689     ******   0.0000
     136  -142.284616     ******   0.0000
     137  -142.284436     ******   0.0000
     138  -142.284377     ******   0.0000
     139  -142.284321     ******   0.0000
     140  -142.284294     ******   0.0000
     141  -142.284065     ******   0.0000
     142  -142.283786     ******   0.0000
     143  -142.282782     ******   0.0000
     144  -142.282499     ******   0.0000
     145  -142.282484     ******   0.0000
     146  -142.282477     ******   0.0000
     147  -142.281768     ******   0.0000
     148  -142.281113     ******   0.0000
     149  -142.280982     ******   0.0000
     150  -142.278347     ******   0.0000
     151  -142.277343     ******   0.0000
     152  -142.277342     ******   0.0000
     153  -142.274799     ******   0.0000
