  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.332580     0.0000   0.8521
     2   -407.330589     1.2493   0.1034
     3   -407.329127     2.1667   0.0220
     4   -407.328733     2.4140   0.0145
     5   -407.327695     3.0649   0.0048
     6   -407.327084     3.4485   0.0025
     7   -407.325210     4.6245   0.0003
     8   -407.324903     4.8171   0.0003
     9   -407.322731     6.1798   0.0000
     10  -407.322661     6.2241   0.0000
     11  -407.320504     7.5774   0.0000
     12  -407.320263     7.7286   0.0000
     13  -407.319166     8.4172   0.0000
     14  -407.318693     8.7137   0.0000
     15  -407.316289     ******   0.0000
     16  -407.316237     ******   0.0000
     17  -407.314859     ******   0.0000
     18  -407.314585     ******   0.0000
     19  -407.310058     ******   0.0000
     20  -407.300722     ******   0.0000

Ensemble free energy [Eh]:     -407.3327307621
